cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
310504848,4,Kotelna KÚ Fakultní Thomayerovy nemocnice s poliklinikou 119,14000,Praha 4,Sulická,119,,,1
310504848,5,Kotelna KÚ Fakultní Thomayerovy nemocnice s poliklinikou 120,14000,Praha 4,Sulická,120,,,3
310504848,6,Kotelna KÚ Fakultní Thomayerovy nemocnice s poliklinikou 3,14000,Praha 4,Sulická,3,,,3
310504848,7,Kotelna KÚ Fakultní Thomayerovy nemocnice s poliklinikou 92,14000,Praha 4,Sulická,92,,,3
310504848,8,Kotelna KÚ Fakultní Thomayerovy nemocnice s poliklinikou 94,14000,Praha 4,Sulická,94,,,3
310604864,1,Centrální výtopna,76755,Kroměříž,Havlíčkova,660/73,Kroměříž,Zlínský,4
310604868,1,kotelna Barunčina,14300,Praha,Barunčina,1854/42,,,3
310604918,1,Bioplynová stanice Velký Karlov - I.,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,1
310604918,2,Bioplynová stanice Velký Karlov - II.,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,1
310604918,3,Bioplynová stanice Velký Karlov - III.,67127,Hrádek,Hrádek,,Znojmo,Jihomoravský,3
310604988,1,Výopna AL INVEST,79351,Břidličná,Bruntálská,167,Bruntál,Moravskoslezský,3
310604994,1,Teplárna,73593,Bohumín,Bezručova,300,Karviná,Moravskoslezský,3
310605005,1,Nemocnice Boskovice,68021,Boskovice,Otakara Kubína,179,Blansko,Jihomoravský,6
310605010,3,KOGENERAČNÍ JEDNOTKA STAŘÍČ 1,73943,Staříč,Staříč,,Frýdek-Místek,Moravskoslezský,1
310605010,4,KOGENERAČNÍ JEDNOTKA PASKOV 1,73921,Paskov,Paskov,,Frýdek-Místek,Moravskoslezský,1
310605010,5,KOGENERAČNÍ JEDNOTKA MUGLINOV,71200,Ostrava,areál OKD,,,,1
310605010,6,KOGENERAČNÍ JEDNOTKA DARKOV 1,73534,Stonava,Areál dolu Darkov,,Karviná,Moravskoslezský,1
310605010,7,KOGENERAČNÍ JEDNOTKA DARKOV 2,73534,Stonava,Areál dolu Darkov,,Karviná,Moravskoslezský,1
310605010,8,KOGENERAČNÍ JEDNOTKA LAZY 1,73511,Orlová,Areál dolu Lazy,,Karviná,Moravskoslezský,1
310605010,9,KOGENERAČNÍ JEDNOTKA LAZY 2,73511,Orlová,Areál dolu Lazy,,Karviná,Moravskoslezský,1
310605010,11,KOGENERAČNÍ JEDNOTKA FRANTIŠEK 2,73535,Horní Suchá,Horní Suchá,,Karviná,Moravskoslezský,2
310605010,12,KOGENERAČNÍ JEDNOTKA FRANTIŠEK 1,73535,Horní Suchá,Horní Suchá,,Karviná,Moravskoslezský,1
310605010,13,KOGENERAČNÍ JEDNOTKA PASKOV 2,73921,Paskov,Paskov,,Frýdek-Místek,Moravskoslezský,1
310605010,14,KOGENERAČNÍ JEDNOTKA PASKOV 3,73921,Paskov,Paskov,,Frýdek-Místek,Moravskoslezský,1
310605010,15,KOGENERAČNÍ JEDNOTKA JAN KAREL 1,73506,Karviná,Karviná,,Karviná,Moravskoslezský,1
310605010,16,KOGENERAČNÍ JEDNOTKA JAN KAREL 2,73506,Karviná,Karviná,,Karviná,Moravskoslezský,1
310605010,17,KOGENERAČNÍ JEDNOTKA VRBICE 1,73551,Bohumín,Bohumín,,Karviná,Moravskoslezský,1
310605010,18,KOGENERAČNÍ JEDNOTKA RYCHVALD 1,73532,Rychvald,Rychvald,,Karviná,Moravskoslezský,1
310605010,19,KOGENERAČNÍ JEDNOTKA RYCHVALD 2,73532,Rychvald,Rychvald,,Karviná,Moravskoslezský,1
310605010,20,KOGENERAČNÍ JEDNOTKA RYCHVALD 3,73532,Rychvald,Rychvald,,Karviná,Moravskoslezský,1
310605010,21,DUKLA 1,73564,Havířov,Havířov,,Karviná,Moravskoslezský,1
310605010,22,KOGENERAČNÍ J. ŽOFIE,73514,Orlová,Těšínská,,Karviná,Moravskoslezský,1
310605012,1,Spalovna nebezpečných odpadů v Lysé nad Labem,28922,Lysá nad Labem,Lysá nad Labem,,Nymburk,Středočeský,1
310605021,1,Výtopna Šluknov,40777,Šluknov,Rumburská,999,Děčín,Ústecký,3
310605027,1,Bioplynová stanice,28902,Kněžice,Kněžice,205,Nymburk,Středočeský,1
310605027,2,Kotelna na biomasu,28902,Kněžice,Kněžice,206,Nymburk,Středočeský,2
310605027,3,Kotelna 2020,28902,Kněžice,Kněžice,,Nymburk,Středočeský,1
310605029,1,Kotelna pro vytápění obytných domů,73994,Třinec,Třinec,152,Frýdek-Místek,Moravskoslezský,2
310605029,2,Kotelna Bystřice,73995,Bystřice,Bystřice,848,Frýdek-Místek,Moravskoslezský,3
310605066,1,Pavlovská,16200,Praha,Pavlovská,590/11,,,3
310605067,3,Plynová kotelna PK 3,76701,Kroměříž,Rumunská,4064,Kroměříž,Zlínský,3
310605067,4,Plynová kotelna PK 1,76701,Kroměříž,Moravská,3018/65,Kroměříž,Zlínský,3
310605067,5,Plynová kotelna PK 2,76701,Kroměříž,Spáčilova,3194,Kroměříž,Zlínský,2
310605076,1,Výtopna Hradčany,47124,Ralsko,Ralsko,269,Česká Lípa,Liberecký,2
310605076,2,Výtopna Litoměřice,41201,Litoměřice,K Výtopně,1987,Litoměřice,Ústecký,3
310605076,3,Výtopna Louny,44001,Louny,17. listopadu 258,17,Louny,Ústecký,2
310605076,4,Plynová kotelna Louny K1A,44001,Louny,Pionýrů,,Louny,Ústecký,2
310605076,5,Plynová kotelna Louny K2B,44001,Louny,Citolibská,,Louny,Ústecký,2
310605076,6,Plynová kotelna Louny K3C,44001,Louny,U stadionu,,Louny,Ústecký,2
310605076,7,Plynová kotelna Louny K4D,44001,Louny,Tyršovo náměstí,,Louny,Ústecký,3
310605076,8,Plynová kotelna Louny K5E,44001,Louny,28. říjn,28,Louny,Ústecký,2
310605081,1,Autoservis Trhové Sviny,37401,Trhové Sviny,Trocnovská,71,České Budějovice,Jihočeský,1
310605103,3,Teplárna Komořany,43403,Most - Komořany,Teplárenská,2,Most,Ústecký,10
310605103,9,Kotelna Chánov,43401,Most,Chanovská,189,Most,Ústecký,2
310605107,2,Výtopna PP1 - záložní zdroj,41801,Bílina,Fugnerova,266,Teplice,Ústecký,1
310605107,6,Kotelna Jateční,41705,Osek,Jateční,,Teplice,Ústecký,3
310605107,7,Kotelna Lidická,41705,Osek,Lidická,612,Teplice,Ústecký,2
310605107,9,Kotelna Hrob,41704,Hrob,Rybniční,,Teplice,Ústecký,2
310605107,10,ZŠ Verdunská,41501,Teplice,Verdunská,2958,Teplice,Ústecký,2
310605107,11,Moskevské náměstí 2173,41501,Teplice,Moskevské náměstí,2173,Teplice,Ústecký,3
310605107,12,Palackého 1559,41501,Teplice,Palackého,1562/12,Teplice,Ústecký,3
310605107,15,Lipová 2880,41501,Teplice,Lipová,2880,Teplice,Ústecký,2
310605107,16,K. Čapka 2509,41501,Teplice,K. Čapka,2509,Teplice,Ústecký,3
310605107,17,U vlastního krbu 1823,41501,Teplice,U vlastního krbu,1823,Teplice,Ústecký,2
310605107,21,"Plynárenská ZŠ ""K4""",41501,Teplice,Plynárenská,2953,Teplice,Ústecký,3
310605107,27,Pražská 273 Bystřany,41761,Bystřany,Pražská,273,Teplice,Ústecký,2
310605107,28,"K. Světlé 569 ""K1""",41701,Dubí,K. Světlé,569,Teplice,Ústecký,3
310605107,29,"Koněvova 578 ""K2""",41701,Dubí,Koněvova,578,Teplice,Ústecký,3
310605107,30,"K. Světlé 584 ""K3""",41701,Dubí,K. Světlé,584,Teplice,Ústecký,3
310605107,31,"Tovární 568 ""Kartex""",41701,Dubí,Tovární,568,Teplice,Ústecký,2
310605107,32,Ruská 487,41701,Dubí,Ruská,487,Teplice,Ústecký,3
310605107,33,Družba 506/8,41701,Dubí,Družba,506/8,Teplice,Ústecký,2
310605107,36,"K. Čapka ""K4""",41742,Krupka,K. Čapka,246,Teplice,Ústecký,3
310605107,39,"Dlouhá 636, 637",41742,Krupka,Dlouhá,636,Teplice,Ústecký,3
310605107,40,Na Hamrech 595,41742,Krupka,Na Hamrech,595,Teplice,Ústecký,3
310605107,41,Teplická 167,41742,Krupka,Teplická,167,Teplice,Ústecký,3
310605107,42,Nemocnice Duchcov,41901,Duchcov,Nemocniční,764,Teplice,Ústecký,1
310605107,43,Záložní zdroj Dolní Staré Město,54101,Trutnov,Zahradní,,Trutnov,Královéhradecký,1
310605107,44,Záložní zdroj Janské Lázně,54225,Janské Lázně,Janské Lázně,,Trutnov,Královéhradecký,2
310605107,49,VS 1,43111,Jirkov,Vrbenského,,Chomutov,Ústecký,1
310605107,50,VS 2,43111,Jirkov,Alešova,,Chomutov,Ústecký,1
310605107,51,VS 3,43111,Jirkov,Červenohrádecká,,Chomutov,Ústecký,1
310605107,52,VS 8,43111,Jirkov,Generála Svobody,,Chomutov,Ústecký,1
310605107,54,Kotelna Litoměřická,40323,Velké Březno,Litoměřická,248,Ústí nad Labem,Ústecký,1
310605107,56,Kotelna OK Příbram,26101,Příbram,Seifertova,254,Příbram,Středočeský,2
310605107,58,"Dukelských hrdinů ""EC1""",41742,Krupka,Dukelských hrdinů,,Teplice,Ústecký,2
310605107,59,"Výtopna V-03, Duchcov",41901,Duchcov,Osecká,1333,Teplice,Ústecký,3
310605107,60,Kotelna Liščí kopec,54301,Vrchlabí,Nerudova,,Trutnov,Královéhradecký,3
310605107,61,Plynová kotelna v elektrárně Ledvice,41772,Ledvice,Ledvice,,Teplice,Ústecký,4
310605107,62,PK Sokolská Osek,41705,Osek,Sokolská,,Teplice,Ústecký,2
310605115,1,Provozní oblast Břeclav,69078,Břeclav,Břeclav,,Břeclav,Jihomoravský,10
310605115,2,Provozní oblast Hostim,67154,Hostim,Hostim,,Znojmo,Jihomoravský,9
310605139,3,MADETA a.s. závod Český Krumlov,38114,Český Krumlov,Chvalšinská,234,Český Krumlov,Jihočeský,2
310605150,1,Kotelna Základní školy Zachar Kroměříž,76701,Kroměříž,Albertova,4062,Kroměříž,Zlínský,2
310605160,1,Kotelna Frošova,51741,Kostelec nad Orlicí,Frošova,357,Rychnov nad Kněžnou,Královéhradecký,3
310705166,1,Nemocnice Č. Krumlov - kotelna,38127,Český Krumlov,Nad Nemocnicí,153,Český Krumlov,Jihočeský,5
310705171,1,Kotelna v objektu mechanických dílen,34701,Tachov,Oldřichovská,1437,Tachov,Plzeňský,2
310705174,2,Teplárna JIH,67401,Třebíč,Kubišova,,Třebíč,Vysočina,1
310705175,1,ELTOP Tarpo Kněževes,27001,Kněževes,Pražská,,Rakovník,Středočeský,0
310705238,1,Energocentrum - teplárna,37738,Jindřichův Hradec,U nemocnice,380/,Jindřichův Hradec,Jihočeský,6
310705263,2,"oaza-energo, a.s. II",28401,Kutná Hora,Kutná Hora,197,Kutná Hora,Středočeský,1
310705263,3,Slévárna České Budějovice,37001,České Budějovice,Okružní,621/1,České Budějovice,Jihočeský,2
310705284,1,Energocentrum Brněnec,56904,Brněnec,Brněnec,17,Svitavy,Pardubický,2
310705313,1,Kotelna K1 Ostrava - Zábřeh,70300,Ostrava,Syllabova,1279/19,Ostrava-město,Moravskoslezský,3
310705327,1,Kotelna na biomasu,39415,Nová Cerekev,Nová Cerekev,301,Pelhřimov,Vysočina,2
310705370,1,Teplárna Jiráskova - areál ZTV a.s.,75501,Vsetín,Jiráskova,1326,Vsetín,Zlínský,1
310705370,2,Děčín - Jílové,40701,Jílové,Lipová,296,Děčín,Ústecký,1
310705370,3,Opava,74705,Opava,Hillova,,Opava,Moravskoslezský,2
310705370,4,Louny-výtopna západ,44001,Louny,17. listopadu 258,17,Louny,Ústecký,2
310705370,5,Děčín - Boletice,40711,Děčín,Vítězství,374,Děčín,Ústecký,1
310705370,6,Studénka,74213,Studénka,Tovární,866,Nový Jičín,Moravskoslezský,3
310705370,7,Louny K3C,44001,Louny,U Stadionu,,Louny,Ústecký,1
310705370,9,Louny K1A,44001,Louny,Pionýrů,,Louny,Ústecký,1
310705370,10,Teplárna Jiráskova - KJ1,75501,Vsetín,Jiráskova,,Vsetín,Zlínský,1
310705370,11,Teplárna Jiráskova - KJ2,75501,Vsetín,Jiráskova,,Vsetín,Zlínský,1
310705370,12,Teplárna Ohrada - KJ3,75501,Vsetín,Jasenická,643,Vsetín,Zlínský,1
310705382,1,Kotelna Planá,39111,Planá nad Lužnicí,Chýnovská,,Tábor,Jihočeský,2
310705385,1,Domov důchodců Horní Plana,38226,Horní Planá,Komenského,6/7,Český Krumlov,Jihočeský,2
310705412,1,"Lihovarská 11/1378, 716 10 Ostrava, Radvanice",71610,Ostrava,Lihovarská,1378/11,Ostrava-město,Moravskoslezský,2
310705423,1,Janovice nad Úhlavou,34021,Janovice nad Úhlavou,Rozvojová zóna,500,Klatovy,Plzeňský,4
310705512,1,Bioplynová stanice Suchohrdly u Miroslavi,67172,Suchohrdly u Miroslavi,Suchohrdly u Miroslavi,,Znojmo,Jihomoravský,3
310705512,2,Energocentrum,67172,Suchohrdly u Miroslavi,Suchohrdly u Miroslavi,,Znojmo,Jihomoravský,2
310705530,1,KOTELNA MĚŇANY,26727,Měňany,Měňany,,Beroun,Středočeský,3
310705533,2,T 700,43670,Litvínov,Záluží,1,Most,Ústecký,8
310705533,3,Petrochemie,43670,Litvínov,Záluží,1,Most,Ústecký,12
310705533,4,Zplyňování mazutu,43670,Litvínov,Záluží,1,Most,Ústecký,6
310705533,6,Čpavek,43670,Litvínov,Záluží,1,Most,Ústecký,2
310705533,7,NRL PS 04 HRPO,43601,Litvínov,Litvínov,1,Most,Ústecký,1
310705533,8,CCR,43601,Litvínov,Litvínov,1,Most,Ústecký,1
310705533,9,VD PSP,43601,Litvínov,Litvínov,1,Most,Ústecký,3
310705533,10,ŠJ PSP,43601,Litvínov,Litvínov,1,Most,Ústecký,3
310705533,11,VBU,43601,Litvínov,Litvínov,1,Most,Ústecký,1
310705533,12,OXA,43601,Litvínov,Litvínov,1,Most,Ústecký,1
310705533,13,Clausovy jednotky,43601,Litvínov,Litvínov,1,Most,Ústecký,4
310705533,14,Vakuová destilace,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
310705533,15,FCC,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,3
310705533,16,Reforming,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
310705533,17,HRPO NRK,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
310705533,18,Claus,27801,Kralupy nad Vltavou,O. Wichterleho,809,Mělník,Středočeský,1
310705576,1,Teplárna Příbram,26101,Příbram VI,Obecnická,,Příbram,Středočeský,3
310705595,1,VERNER a.s.,54941,Červený Kostelec,Sokolská,321,Náchod,Královéhradecký,1
310705616,1,Výtopna Energetické hospodářství Mohelnice,78985,Mohelnice,Nádražní,395/25,Šumperk,Olomoucký,3
310705616,4,Plynová kotelna,35731,Horní Slavkov,U Výtopny,921,Sokolov,Karlovarský,4
310705616,6,Výtopna,70300,Ostrava,Výstavní,,Ostrava-město,Moravskoslezský,3
310705616,7,Plynová kotelna,34506,Kdyně,Nádražní,,Domažlice,Plzeňský,2
310705616,8,Plynová kotelna SK5,53803,Heřmanův Městec,U Bažantnice,968,Chrudim,Pardubický,2
310705616,9,Plynová kotelna SK6,53803,Heřmanův Městec,V Lukách,963,Chrudim,Pardubický,2
310705646,1,Bratří Čapků 661,78391,Uničov,Bratří Čapků,661,Olomouc,Olomoucký,4
310705646,2,Pionýrů 674,78391,Uničov,Pionýrů,674,Olomouc,Olomoucký,2
310705650,4,Kotelna Žižkovo nám.,38901,Vodňany,Žižkovo náměstí,21,Strakonice,Jihočeský,2
310705663,1,Kotelna Hodonice,67125,Hodonice,Hodonice,405,Znojmo,Jihomoravský,3
310705674,1,Teplárna Varnsdorf a.s.,40747,Varnsdorf,Palackého,2760,Děčín,Ústecký,3
310805759,1,Kotelna K2 sídl. Štěpská,76312,Vizovice,Štěpská,950,Zlín,Zlínský,7
310805759,2,Kotelna K3 sídl. Růžová,76312,Vizovice,Růžová,996,Zlín,Zlínský,4
310805759,3,Kotelna K4 MÚ,76312,Vizovice,Masarykovo nám.,1007,Zlín,Zlínský,5
310805759,4,Kotelna K5 ZŠ,76312,Vizovice,Školní,,Zlín,Zlínský,3
310805763,1,Klima a.s. kotelna,38332,Prachatice,Krumlovská,38,Prachatice,Jihočeský,2
310805769,1,PC 08 - Spalování kůry,73943,Staříč,Staříč,544,Frýdek-Místek,Moravskoslezský,2
310805802,1,Závod Jindřichov,78823,Jindřichov,Jindřichov,,Šumperk,Olomoucký,2
310805808,1,Parní kotelna,69801,Veselí nad Moravou,Kollárova,1229,Hodonín,Jihomoravský,3
310805878,1,U Křížku,14000,Praha 4,U Křížku,1400/10,,,2
310805962,3,Styren,27801,Kralupy nad Vltavou,O. Wichterleho,810,Mělník,Středočeský,1
310805970,1,BPS Velká Černá Hať,33141,Mladotice,Velká Černá Hať,,Plzeň-sever,Plzeňský,1
310806017,1,Základní škola,78832,Staré Město,Nádražní,77,Šumperk,Olomoucký,2
310806045,1,Závodní elektrárna KRPA PAPER,54371,Hostinné,Nádražní,266,Trutnov,Královéhradecký,3
310806094,1,BPS Závidkovice,58291,Světlá nad Sázavou,Světlá nad Sázavou,54,Havlíčkův Brod,Vysočina,3
310806114,1,Praha 6 - Strahov,16900,Praha,Diskařská,,,Hlavní město Praha,4
310806121,1,Kotelna PQS Rakovník,26901,Rakovník,Kuštova,,Rakovník,Středočeský,2
310806165,2,KJ výrobna 1 - ONIVON,53701,Chrudim,Průmyslová,90,Chrudim,Pardubický,1
310806165,3,KJ výrobna 2 - ONIVON,53701,Chrudim,Průmyslová,90,Chrudim,Pardubický,1
310806165,4,KJ výrobna 3 - ONIVON,53701,Chrudim,Průmyslová,90,Chrudim,Pardubický,1
310806165,5,KJ výrobna 4 - ONIVON,53701,Chrudim,Průmyslová,90,Chrudim,Pardubický,1
310806206,1,BPS Stonava,73534,Stonava,Stonava,1064,Karviná,Moravskoslezský,1
310806231,1,Chrudim,53701,Chrudim,Průmyslová,90,Chrudim,Pardubický,1
310806309,1,Bří Žůrků,61700,Brno,bratří Žůrků,702/1,Brno-město,Jihomoravský,2
310806321,1,Bloková kotelna,38462,Nová Pec,Nová Pec,34,Prachatice,Jihočeský,2
310806371,1,Bioplynová stanice Lípa,58257,Lípa,Lípa,,Havlíčkův Brod,Vysočina,1
310806390,1,OSRAM ČR s.r.o.,79201,Bruntál,Zahradní,1442/46,Bruntál,Moravskoslezský,1
310806405,1,MORAVSKÝ LIHOVAR KOJETÍN a.s. (uhelná),75233,Kojetín,Padlých hrdinů,927/865,Přerov,Olomoucký,2
310806405,2,MORAVSKÝ LIHOVAR KOJETÍN a.s. (plynová),75233,Kojetín,Padlých hrdinů,927/865,Přerov,Olomoucký,1
310806412,1,Teplárna Mydlovary,37348,Mydlovary,Mydlovary,70,České Budějovice,Jihočeský,2
310806412,2,Teplárna Mydlovary II - energoblok na biomasu,37349,Mydlovary,Mydlovary,40,České Budějovice,Jihočeský,1
310806412,3,"KJ Soběslav, Náměstí",39201,Soběslav,Náměstí republiky,110,Tábor,Jihočeský,1
310806412,4,"KJ Soběslav, TJ Spartak",39201,Soběslav,Soběslav,401,Tábor,Jihočeský,1
310806412,5,"KJ Třeboň, Bertiny lázně",37901,Třeboň,Tylova,,Jindřichův Hradec,Jihočeský,1
310806412,6,"KJ Soběslav, Svákov",39201,Soběslav,Soběslav,884,Tábor,Jihočeský,2
310806412,7,"KJ Frymburk, Wellness Hlotel",38279,Frymburk,Frymburk,140,Český Krumlov,Jihočeský,1
310806412,8,"KJ TS Jablunkov, Bukovecká 51",73991,Jablunkov,Bukovecká,51,Frýdek-Místek,Moravskoslezský,1
310806412,9,"KJ Blatná, Nad Lomnicí",38801,Blatná,Nad Lomnicí,,Strakonice,Jihočeský,1
310806412,10,"KJ Blatná, Čechova",38801,Blatná,Čechova,90,Strakonice,Jihočeský,1
310806424,1,Kotelna Zašovská 71,75701,Valašské Meziříčí,Zašovská,71,Vsetín,Zlínský,2
310806446,2,"Kotelna - Český Těšín, Nádražní 274",73701,Český Těšín,Nádražní,274/25,Karviná,Moravskoslezský,2
310806446,10,plynová kotelna,12000,Praha,Wilsonova,300/8,,,3
310806456,1,PK 1 - Medlánky,62100,Brno,Jabloňová,,Brno-město,Jihomoravský,3
310806586,8,Teplárna ČSM Sever,73534,Stonava,Stonava,,Karviná,Moravskoslezský,4
310806586,10,SE Lazy - kotelna Lazy I,73534,Stonava,Stonava,,Karviná,Moravskoslezský,1
310806586,13,Kotelna Staříč,73943,Staříč,Staříč,,Frýdek-Místek,Moravskoslezský,3
310806586,15,"SE Karviná, kotelna Doubrava Sever",73533,Doubrava,Doubrava,,Karviná,Moravskoslezský,5
310806586,18,Kotelna ČSM Sever,73534,Stonava,Stonava,,Karviná,Moravskoslezský,1
310806586,20,KGJ 13 - Přerov,75002,Přerov,Tovačovská,,Přerov,Olomoucký,1
310806586,21,KGJ 12 - ČSM,73534,Stonava,Stonava,,Karviná,Moravskoslezský,1
310806586,22,KGJ 14 - ČSM,73534,Stonava,Stonava,,Karviná,Moravskoslezský,1
310806586,23,Kotelna Přerov - K11,75042,Přerov,Tovačovská,,Přerov,Olomoucký,1
310806623,1,Kotelna Nemocnice Nové Město na Moravě,59231,Nové Město na Moravě,Žďárská,615,Žďár nad Sázavou,Vysočina,5
310806633,1,Kotelna Kyjovská,58001,Havlíčkův Brod,Kyjovská,3187,Havlíčkův Brod,Vysočina,3
310806658,1,Centrální kotelna Rokle,38501,Vimperk,Luční,,Prachatice,Jihočeský,3
310806658,2,BIOMASA,38501,Vimperk,1. máj,1,Prachatice,Jihočeský,1
310806718,1,Kotelna 899,44101,Podbořany,Dukelská,899,Louny,Ústecký,2
310806718,2,Kotelna 930,44101,Podbořany,Sídliště míru,930,Louny,Ústecký,2
310806718,4,Kotelna ul. B. Smetany,44101,Podbořany,Bedřicha Smetany,878,Louny,Ústecký,3
310806953,1,"Kotelna ""S""",43513,Meziboří,J. A. Komenského,399,Most,Ústecký,6
310806953,3,Kotelna č. 1,43513,Meziboří,nám.,8,Most,Ústecký,3
310807159,1,Kotelna ZVVZ,39901,Milevsko,Sažinova,888,Písek,Jihočeský,3
310807159,2,kotelna Růžek,39901,Milevsko,Riegrova,128,Písek,Jihočeský,3
310807159,3,kotelna Svazarm,39901,Milevsko,5. května 11,5,Písek,Jihočeský,1
310907354,1,BIOPLYNOVÁ STANICE OSTŘETÍN,53401,Ostřetín,Ostřetín,273,Pardubice,Pardubický,1
310907397,1,KGJ Čáslav,28601,Čáslav,Pod pilou,,Kutná Hora,Středočeský,3
310907397,2,Kotelna Dlouhá Ves,34201,Dlouhá Ves,Dlouhá Ves,,Klatovy,Plzeňský,1
310907423,1,Výtopna Ruzyně Sever,16008,Praha 6,Jana Kašpara,365,,,4
310907423,2,Letiště Ruzyně - Terminál Jih 2,16008,Praha 6,K Letišti,1073/25,,,2
310907423,3,Letiště Ruzyně - Šedá ubytovna č.p. 917,16008,Praha 6,Za teplárnou,917,,,2
310907423,4,Motorárna,16008,Praha 6,K Letišti,,,,3
310907473,1,KD Cihelna Vimperk,38501,Vimperk,1. Máje 47,1,Prachatice,Jihočeský,1
310907660,1,"Kotelna - Nádraží 17, Město Albrechtice",79395,Město Albrechtice,Nádražní,17,Bruntál,Moravskoslezský,5
310907660,2,Kotelna - Jindřichov 512,79383,Jindřichov,Jindřichov,512,Bruntál,Moravskoslezský,2
310908236,1,"Šlapanice, Švehlova",66451,Šlapanice,Švehlova,1493/65,Brno-venkov,Jihomoravský,2
310908236,2,"Znojmo, Kuchařovická",66902,Znojmo,Kuchařovická,1211/2,Znojmo,Jihomoravský,4
310908265,1,Kotelna bytové jednotky,50401,Nový Bydžov,Julia Fučíka,,Hradec Králové,Královéhradecký,3
