cislo_licence,ev_cislo,druh,technologie,mw
111224327,1,elektrický,celkový,0.005
111224327,1,elektrický,sluneční,0.005
111224328,1,elektrický,celkový,0.017
111224328,1,elektrický,sluneční,0.017
111224329,1,elektrický,celkový,0.006
111224329,1,elektrický,sluneční,0.006
111224330,1,elektrický,celkový,0.006
111224330,1,elektrický,sluneční,0.006
111224331,1,elektrický,celkový,0.007
111224331,1,elektrický,sluneční,0.007
111224332,1,elektrický,celkový,0.004
111224332,1,elektrický,sluneční,0.004
111224333,1,elektrický,celkový,0.004
111224333,1,elektrický,sluneční,0.004
111224334,1,elektrický,celkový,0.8
111224334,1,tepelný,celkový,0.975
111224334,1,elektrický,plynový a spalovací,0.8
111224334,1,tepelný,plynový a spalovací,0.975
111224335,1,elektrický,celkový,0.03
111224335,1,elektrický,sluneční,0.03
111224335,2,elektrický,celkový,0.01
111224335,2,elektrický,sluneční,0.01
111224336,1,elektrický,celkový,0.004
111224336,1,elektrický,sluneční,0.004
111224337,1,elektrický,celkový,0.007
111224337,1,elektrický,sluneční,0.007
111224338,1,elektrický,celkový,0.005
111224338,1,elektrický,sluneční,0.005
111224339,1,elektrický,celkový,0.01
111224339,1,elektrický,sluneční,0.01
111224339,2,elektrický,celkový,0.02
111224339,2,elektrický,sluneční,0.02
111224340,1,elektrický,celkový,0.006
111224340,1,elektrický,sluneční,0.006
111224341,1,elektrický,celkový,0.007
111224341,1,elektrický,sluneční,0.007
111224342,1,elektrický,celkový,0.007
111224342,1,elektrický,sluneční,0.007
111224343,1,elektrický,celkový,0.009
111224343,1,elektrický,sluneční,0.009
111224344,1,elektrický,celkový,0.01
111224344,1,elektrický,sluneční,0.01
111224345,1,elektrický,celkový,0.007
111224345,1,elektrický,sluneční,0.007
111224346,1,elektrický,celkový,0.012
111224346,1,elektrický,sluneční,0.012
111224346,2,elektrický,celkový,0.02
111224346,2,elektrický,sluneční,0.02
111224347,1,elektrický,celkový,0.005
111224347,1,elektrický,sluneční,0.005
111224348,1,elektrický,celkový,0.01
111224348,1,elektrický,sluneční,0.01
111224349,1,elektrický,celkový,0.022
111224349,1,elektrický,sluneční,0.022
111224350,1,elektrický,celkový,0.006
111224350,1,elektrický,sluneční,0.006
111224351,1,elektrický,celkový,0.007
111224351,1,elektrický,sluneční,0.007
111224352,1,elektrický,celkový,0.01
111224352,1,elektrický,sluneční,0.01
111224352,2,elektrický,celkový,0.004
111224352,2,elektrický,sluneční,0.004
111224353,1,elektrický,celkový,0.009
111224353,1,elektrický,sluneční,0.009
111224354,1,elektrický,celkový,0.03
111224354,1,elektrický,sluneční,0.03
111224354,2,elektrický,celkový,0.25
111224354,2,tepelný,celkový,0.275
111224354,2,elektrický,plynový a spalovací,0.25
111224354,2,tepelný,plynový a spalovací,0.275
111224356,1,elektrický,celkový,0.01
111224356,1,elektrický,sluneční,0.01
111224357,1,elektrický,celkový,0.005
111224357,1,elektrický,sluneční,0.005
111224358,1,elektrický,celkový,0.007
111224358,1,elektrický,sluneční,0.007
111224359,1,elektrický,celkový,0.005
111224359,1,elektrický,sluneční,0.005
111224360,1,elektrický,celkový,0.008
111224360,1,elektrický,sluneční,0.008
111224361,1,elektrický,celkový,0.01
111224361,1,elektrický,sluneční,0.01
111224362,1,elektrický,celkový,0.004
111224362,1,elektrický,sluneční,0.004
111224364,1,elektrický,celkový,0.011
111224364,1,elektrický,sluneční,0.011
111224365,1,elektrický,celkový,0.005
111224365,1,elektrický,sluneční,0.005
111224366,1,elektrický,celkový,0.03
111224366,1,elektrický,sluneční,0.03
111224366,2,elektrický,celkový,0.03
111224366,2,elektrický,sluneční,0.03
111224366,3,elektrický,celkový,0.012
111224366,3,elektrický,sluneční,0.012
111224367,1,elektrický,celkový,0.004
111224367,1,elektrický,sluneční,0.004
111224368,1,elektrický,celkový,0.015
111224368,1,elektrický,sluneční,0.015
111224368,2,elektrický,celkový,0.005
111224368,2,elektrický,sluneční,0.005
111224368,3,elektrický,celkový,0.083
111224368,3,tepelný,celkový,0.121
111224368,3,elektrický,plynový a spalovací,0.083
111224368,3,tepelný,plynový a spalovací,0.121
111224369,1,elektrický,celkový,0.008
111224369,1,elektrický,sluneční,0.008
111224370,1,elektrický,celkový,0.003
111224370,1,elektrický,sluneční,0.003
111224371,1,elektrický,celkový,0.007
111224371,1,elektrický,sluneční,0.007
111224372,1,elektrický,celkový,0.01
111224372,1,elektrický,sluneční,0.01
111224373,1,elektrický,celkový,0.03
111224373,1,elektrický,sluneční,0.03
111224374,1,elektrický,celkový,0.029
111224374,1,elektrický,sluneční,0.029
111224375,1,elektrický,celkový,0.014
111224375,1,elektrický,sluneční,0.014
111224376,1,elektrický,celkový,0.004
111224376,1,elektrický,sluneční,0.004
111224377,1,elektrický,celkový,0.006
111224377,1,elektrický,sluneční,0.006
111224378,1,elektrický,celkový,0.03
111224378,1,elektrický,sluneční,0.03
111224379,1,elektrický,celkový,0.004
111224379,1,elektrický,sluneční,0.004
111224380,1,elektrický,celkový,0.03
111224380,1,elektrický,sluneční,0.03
111224381,1,elektrický,celkový,0.6
111224381,1,tepelný,celkový,0.604
111224381,1,elektrický,plynový a spalovací,0.6
111224381,1,tepelný,plynový a spalovací,0.604
111224382,1,elektrický,celkový,0.01
111224382,1,elektrický,sluneční,0.01
111224383,1,elektrický,celkový,0.03
111224383,1,elektrický,sluneční,0.03
111224384,1,elektrický,celkový,0.005
111224384,1,elektrický,sluneční,0.005
111224385,1,elektrický,celkový,0.007
111224385,1,elektrický,sluneční,0.007
111224386,1,elektrický,celkový,0.006
111224386,1,elektrický,sluneční,0.006
111224387,1,elektrický,celkový,0.01
111224387,1,elektrický,sluneční,0.01
111224388,1,elektrický,celkový,0.008
111224388,1,elektrický,sluneční,0.008
111224389,1,elektrický,celkový,0.006
111224389,1,elektrický,sluneční,0.006
111224390,1,elektrický,celkový,0.005
111224390,1,elektrický,sluneční,0.005
111224391,1,elektrický,celkový,0.006
111224391,1,elektrický,sluneční,0.006
111224392,1,elektrický,celkový,0.004
111224392,1,elektrický,sluneční,0.004
111224393,1,elektrický,celkový,0.003
111224393,1,elektrický,sluneční,0.003
111224393,2,elektrický,celkový,0.003
111224393,2,elektrický,sluneční,0.003
111224394,1,elektrický,celkový,0.006
111224394,1,elektrický,sluneční,0.006
111224395,1,elektrický,celkový,0.016
111224395,1,elektrický,sluneční,0.016
111224396,1,elektrický,celkový,0.007
111224396,1,elektrický,sluneční,0.007
111224397,1,elektrický,celkový,0.005
111224397,1,elektrický,sluneční,0.005
111224398,1,elektrický,celkový,0.012
111224398,1,elektrický,sluneční,0.012
111224399,1,elektrický,celkový,0.008
111224399,1,elektrický,sluneční,0.008
111224399,2,elektrický,celkový,0.004
111224399,2,elektrický,sluneční,0.004
111224400,1,elektrický,celkový,0.003
111224400,1,elektrický,sluneční,0.003
111224401,1,elektrický,celkový,0.006
111224401,1,elektrický,sluneční,0.006
111224402,1,elektrický,celkový,0.005
111224402,1,elektrický,sluneční,0.005
111224403,1,elektrický,celkový,0.005
111224403,1,elektrický,sluneční,0.005
111224404,1,elektrický,celkový,0.008
111224404,1,elektrický,sluneční,0.008
111224405,1,elektrický,celkový,0.03
111224405,1,elektrický,sluneční,0.03
111224406,1,elektrický,celkový,1.2
111224406,1,tepelný,celkový,1.208
111224406,1,elektrický,plynový a spalovací,1.2
111224406,1,tepelný,plynový a spalovací,1.208
111224407,1,elektrický,celkový,0.005
111224407,1,elektrický,sluneční,0.005
111224408,1,elektrický,celkový,0.005
111224408,1,elektrický,sluneční,0.005
111224409,1,elektrický,celkový,0.01
111224409,1,elektrický,sluneční,0.01
111224410,1,elektrický,celkový,0.011
111224410,1,elektrický,sluneční,0.011
111224411,1,elektrický,celkový,0.005
111224411,1,elektrický,sluneční,0.005
111224412,1,elektrický,celkový,0.005
111224412,1,elektrický,sluneční,0.005
111224413,1,elektrický,celkový,0.005
111224413,1,elektrický,sluneční,0.005
111224413,2,elektrický,celkový,0.003
111224413,2,elektrický,sluneční,0.003
111224414,1,elektrický,celkový,0.005
111224414,1,elektrický,sluneční,0.005
111224415,1,elektrický,celkový,0.008
111224415,1,elektrický,sluneční,0.008
111224416,1,elektrický,celkový,0.03
111224416,1,elektrický,sluneční,0.03
111224416,2,elektrický,celkový,0.033
111224416,2,elektrický,vodní,0.033
111224416,3,elektrický,celkový,0.017
111224416,3,elektrický,sluneční,0.017
111224416,4,elektrický,celkový,0.018
111224416,4,elektrický,sluneční,0.018
111224417,1,elektrický,celkový,0.03
111224417,1,elektrický,sluneční,0.03
111224417,2,elektrický,celkový,0.03
111224417,2,elektrický,sluneční,0.03
111224417,3,elektrický,celkový,0.03
111224417,3,elektrický,sluneční,0.03
111224418,1,elektrický,celkový,0.014
111224418,1,elektrický,sluneční,0.014
111224419,1,elektrický,celkový,0.005
111224419,1,elektrický,sluneční,0.005
111224420,1,elektrický,celkový,0.005
111224420,1,elektrický,sluneční,0.005
111224421,1,elektrický,celkový,0.01
111224421,1,elektrický,sluneční,0.01
111224421,2,elektrický,celkový,0.015
111224421,2,elektrický,sluneční,0.015
111224422,1,elektrický,celkový,0.015
111224422,1,elektrický,sluneční,0.015
111224423,1,elektrický,celkový,0.01
111224423,1,elektrický,sluneční,0.01
111224424,1,elektrický,celkový,0.006
111224424,1,elektrický,sluneční,0.006
111224425,1,elektrický,celkový,0.029
111224425,1,elektrický,sluneční,0.029
111224425,2,elektrický,celkový,0.029
111224425,2,elektrický,sluneční,0.029
111224426,1,elektrický,celkový,0.015
111224426,1,elektrický,sluneční,0.015
111224427,1,elektrický,celkový,0.012
111224427,1,elektrický,sluneční,0.012
111224428,1,elektrický,celkový,0.02
111224428,1,elektrický,sluneční,0.02
111224428,2,elektrický,celkový,0.02
111224428,2,elektrický,sluneční,0.02
111224428,3,elektrický,celkový,0.02
111224428,3,elektrický,sluneční,0.02
111224429,1,elektrický,celkový,0.005
111224429,1,elektrický,sluneční,0.005
111224430,1,elektrický,celkový,0.021
111224430,1,elektrický,sluneční,0.021
111224431,1,elektrický,celkový,0.01
111224431,1,elektrický,sluneční,0.01
111224432,1,elektrický,celkový,0.005
111224432,1,elektrický,sluneční,0.005
111224433,1,elektrický,celkový,0.03
111224433,1,elektrický,sluneční,0.03
111224434,1,elektrický,celkový,0.008
111224434,1,elektrický,sluneční,0.008
111224435,1,elektrický,celkový,0.019
111224435,1,elektrický,sluneční,0.019
111224436,1,elektrický,celkový,0.009
111224436,1,elektrický,sluneční,0.009
111224437,1,elektrický,celkový,0.005
111224437,1,elektrický,sluneční,0.005
111224438,1,elektrický,celkový,0.005
111224438,1,elektrický,sluneční,0.005
111224440,1,elektrický,celkový,0.004
111224440,1,elektrický,sluneční,0.004
111224441,1,elektrický,celkový,0.007
111224441,1,elektrický,sluneční,0.007
111224442,1,elektrický,celkový,0.005
111224442,1,elektrický,sluneční,0.005
111224443,1,elektrický,celkový,0.005
111224443,1,elektrický,sluneční,0.005
111224444,1,elektrický,celkový,0.004
111224444,1,elektrický,sluneční,0.004
111224445,1,elektrický,celkový,0.004
111224445,1,elektrický,sluneční,0.004
111224446,1,elektrický,celkový,0.02
111224446,1,elektrický,sluneční,0.02
111224447,1,elektrický,celkový,0.012
111224447,1,elektrický,sluneční,0.012
111224448,1,elektrický,celkový,0.011
111224448,1,elektrický,sluneční,0.011
111224449,1,elektrický,celkový,0.005
111224449,1,elektrický,sluneční,0.005
111224450,1,elektrický,celkový,0.01
111224450,1,elektrický,sluneční,0.01
111224451,1,elektrický,celkový,0.014
111224451,1,elektrický,sluneční,0.014
111224452,1,elektrický,celkový,0.006
111224452,1,elektrický,sluneční,0.006
111224453,1,elektrický,celkový,0.006
111224453,1,elektrický,sluneční,0.006
111224454,1,elektrický,celkový,0.008
111224454,1,elektrický,sluneční,0.008
111224455,1,elektrický,celkový,0.005
111224455,1,elektrický,sluneční,0.005
111224456,1,elektrický,celkový,0.005
111224456,1,elektrický,sluneční,0.005
111224457,1,elektrický,celkový,0.007
111224457,1,elektrický,sluneční,0.007
111224458,1,elektrický,celkový,0.012
111224458,1,elektrický,sluneční,0.012
111224459,1,elektrický,celkový,0.28
111224459,1,elektrický,vodní,0.28
111224460,1,elektrický,celkový,0.02
111224460,1,elektrický,sluneční,0.02
111224461,1,elektrický,celkový,0.028
111224461,1,elektrický,sluneční,0.028
111224462,2,elektrický,celkový,0.005
111224462,2,elektrický,sluneční,0.005
111224463,1,elektrický,celkový,0.006
111224463,1,elektrický,sluneční,0.006
111224464,1,elektrický,celkový,0.012
111224464,1,elektrický,sluneční,0.012
111224465,1,elektrický,celkový,0.005
111224465,1,elektrický,sluneční,0.005
111224466,1,elektrický,celkový,0.007
111224466,1,elektrický,sluneční,0.007
111224467,1,elektrický,celkový,0.009
111224467,1,elektrický,sluneční,0.009
111224468,1,elektrický,celkový,0.01
111224468,1,elektrický,sluneční,0.01
111224469,1,elektrický,celkový,0.011
111224469,1,elektrický,sluneční,0.011
111224470,1,elektrický,celkový,0.006
111224470,1,elektrický,sluneční,0.006
111224471,1,elektrický,celkový,0.009
111224471,1,elektrický,sluneční,0.009
111224472,1,elektrický,celkový,0.008
111224472,1,elektrický,sluneční,0.008
111224473,1,elektrický,celkový,0.003
111224473,1,elektrický,sluneční,0.003
111224474,1,elektrický,celkový,0.008
111224474,1,elektrický,sluneční,0.008
111224475,1,elektrický,celkový,0.004
111224475,1,elektrický,sluneční,0.004
111224476,1,elektrický,celkový,0.03
111224476,1,elektrický,sluneční,0.03
111224476,2,elektrický,celkový,0.03
111224476,2,elektrický,sluneční,0.03
111224476,3,elektrický,celkový,0.03
111224476,3,elektrický,sluneční,0.03
111224476,4,elektrický,celkový,0.03
111224476,4,elektrický,sluneční,0.03
111224477,1,elektrický,celkový,0.03
111224477,1,elektrický,sluneční,0.03
111224478,1,elektrický,celkový,0.013
111224478,1,elektrický,sluneční,0.013
111224479,1,elektrický,celkový,0.004
111224479,1,elektrický,sluneční,0.004
111224480,1,elektrický,celkový,0.028
111224480,1,elektrický,sluneční,0.028
111224480,2,elektrický,celkový,0.03
111224480,2,elektrický,sluneční,0.03
111224481,1,elektrický,celkový,0.004
111224481,1,elektrický,sluneční,0.004
111224482,1,elektrický,celkový,0.008
111224482,1,elektrický,sluneční,0.008
111224483,1,elektrický,celkový,0.02
111224483,1,elektrický,sluneční,0.02
111224483,2,elektrický,celkový,0.004
111224483,2,elektrický,sluneční,0.004
111224484,1,elektrický,celkový,0.01
111224484,1,elektrický,sluneční,0.01
111224485,1,elektrický,celkový,0.003
111224485,1,elektrický,sluneční,0.003
111224486,1,elektrický,celkový,0.005
111224486,1,elektrický,sluneční,0.005
111224487,1,elektrický,celkový,0.007
111224487,1,elektrický,sluneční,0.007
111224488,1,elektrický,celkový,0.019
111224488,1,elektrický,sluneční,0.019
111224489,1,elektrický,celkový,0.005
111224489,1,elektrický,sluneční,0.005
111224490,1,elektrický,celkový,0.02
111224490,1,elektrický,sluneční,0.02
111224491,1,elektrický,celkový,0.029
111224491,1,elektrický,sluneční,0.029
111224492,1,elektrický,celkový,0.005
111224492,1,elektrický,sluneční,0.005
111224493,1,elektrický,celkový,0.029
111224493,1,elektrický,sluneční,0.029
111224493,2,elektrický,celkový,0.03
111224493,2,elektrický,sluneční,0.03
111224494,1,elektrický,celkový,0.006
111224494,1,elektrický,sluneční,0.006
111224495,1,elektrický,celkový,0.005
111224495,1,elektrický,sluneční,0.005
111224496,1,elektrický,celkový,0.014
111224496,1,elektrický,sluneční,0.014
111224498,1,elektrický,celkový,0.013
111224498,1,elektrický,sluneční,0.013
111224498,2,elektrický,celkový,0.004
111224498,2,elektrický,sluneční,0.004
111224499,1,elektrický,celkový,0.008
111224499,1,elektrický,sluneční,0.008
111224500,1,elektrický,celkový,0.004
111224500,1,elektrický,sluneční,0.004
111224501,1,elektrický,celkový,0.007
111224501,1,elektrický,sluneční,0.007
111224502,1,elektrický,celkový,0.004
111224502,1,elektrický,sluneční,0.004
111224503,1,elektrický,celkový,0.003
111224503,1,elektrický,sluneční,0.003
111224504,1,elektrický,celkový,0.008
111224504,1,elektrický,sluneční,0.008
111224505,1,elektrický,celkový,0.004
111224505,1,elektrický,sluneční,0.004
111224506,1,elektrický,celkový,0.012
111224506,1,elektrický,sluneční,0.012
111224507,1,elektrický,celkový,0.006
111224507,1,elektrický,sluneční,0.006
111224508,1,elektrický,celkový,0.011
111224508,1,elektrický,sluneční,0.011
111224509,1,elektrický,celkový,0.006
111224509,1,elektrický,sluneční,0.006
111224510,1,elektrický,celkový,0.007
111224510,1,elektrický,sluneční,0.007
111224511,1,elektrický,celkový,0.013
111224511,1,elektrický,sluneční,0.013
111224512,1,elektrický,celkový,0.005
111224512,1,elektrický,sluneční,0.005
111224513,1,elektrický,celkový,0.006
111224513,1,elektrický,sluneční,0.006
111224513,2,elektrický,celkový,0.014
111224513,2,elektrický,sluneční,0.014
111224514,1,elektrický,celkový,0.01
111224514,1,elektrický,sluneční,0.01
111224515,1,elektrický,celkový,0.005
111224515,1,elektrický,sluneční,0.005
111224516,1,elektrický,celkový,0.02
111224516,1,elektrický,sluneční,0.02
111224516,2,elektrický,celkový,0.013
111224516,2,elektrický,sluneční,0.013
111224518,1,elektrický,celkový,0.008
111224518,1,elektrický,sluneční,0.008
111224519,1,elektrický,celkový,0.005
111224519,1,elektrický,sluneční,0.005
111224520,1,elektrický,celkový,0.003
111224520,1,elektrický,sluneční,0.003
111224521,1,elektrický,celkový,0.01
111224521,1,elektrický,sluneční,0.01
111224522,1,elektrický,celkový,0.009
111224522,1,elektrický,sluneční,0.009
111224522,2,elektrický,celkový,0.005
111224522,2,elektrický,sluneční,0.005
111224523,1,elektrický,celkový,0.03
111224523,1,elektrický,sluneční,0.03
111224524,1,elektrický,celkový,0.02
111224524,1,elektrický,sluneční,0.02
111224525,1,elektrický,celkový,0.002
111224525,1,elektrický,sluneční,0.002
111224526,1,elektrický,celkový,0.005
111224526,1,elektrický,sluneční,0.005
111224527,1,elektrický,celkový,0.006
111224527,1,elektrický,sluneční,0.006
111224528,1,elektrický,celkový,0.004
111224528,1,elektrický,sluneční,0.004
111224529,1,elektrický,celkový,0.007
111224529,1,elektrický,sluneční,0.007
111224530,1,elektrický,celkový,0.012
111224530,1,elektrický,sluneční,0.012
111224531,1,elektrický,celkový,0.009
111224531,1,elektrický,sluneční,0.009
111224532,1,elektrický,celkový,0.009
111224532,1,elektrický,sluneční,0.009
111224533,1,elektrický,celkový,0.003
111224533,1,elektrický,sluneční,0.003
111224534,1,elektrický,celkový,0.006
111224534,1,elektrický,sluneční,0.006
111224535,1,elektrický,celkový,0.006
111224535,1,elektrický,sluneční,0.006
111224536,1,elektrický,celkový,0.009
111224536,1,elektrický,sluneční,0.009
111224537,1,elektrický,celkový,0.005
111224537,1,elektrický,sluneční,0.005
111224538,1,elektrický,celkový,0.005
111224538,1,elektrický,sluneční,0.005
111224539,1,elektrický,celkový,0.008
111224539,1,elektrický,sluneční,0.008
111224540,1,elektrický,celkový,0.006
111224540,1,elektrický,sluneční,0.006
111224541,1,elektrický,celkový,0.006
111224541,1,elektrický,sluneční,0.006
111224542,1,elektrický,celkový,0.029
111224542,1,elektrický,sluneční,0.029
111224543,1,elektrický,celkový,0.003
111224543,1,elektrický,sluneční,0.003
111224544,1,elektrický,celkový,0.01
111224544,1,elektrický,sluneční,0.01
111224545,1,elektrický,celkový,0.007
111224545,1,elektrický,sluneční,0.007
111224546,1,elektrický,celkový,0.005
111224546,1,elektrický,sluneční,0.005
111224547,1,elektrický,celkový,0.01
111224547,1,elektrický,sluneční,0.01
111224548,1,elektrický,celkový,0.011
111224548,1,elektrický,sluneční,0.011
111224548,2,elektrický,celkový,0.03
111224548,2,elektrický,sluneční,0.03
111224549,1,elektrický,celkový,0.004
111224549,1,elektrický,sluneční,0.004
111224550,1,elektrický,celkový,0.01
111224550,1,elektrický,sluneční,0.01
111224551,1,elektrický,celkový,0.007
111224551,1,elektrický,sluneční,0.007
111224552,1,elektrický,celkový,0.005
111224552,1,elektrický,sluneční,0.005
111224553,1,elektrický,celkový,0.012
111224553,1,elektrický,sluneční,0.012
111224554,1,elektrický,celkový,0.005
111224554,1,elektrický,sluneční,0.005
111224555,1,elektrický,celkový,0.02
111224555,1,elektrický,sluneční,0.02
111224556,1,elektrický,celkový,0.009
111224556,1,elektrický,sluneční,0.009
111224557,1,elektrický,celkový,0.004
111224557,1,elektrický,sluneční,0.004
111224558,1,elektrický,celkový,0.005
111224558,1,elektrický,sluneční,0.005
111224559,1,elektrický,celkový,0.03
111224559,1,elektrický,sluneční,0.03
111224560,1,elektrický,celkový,0.008
111224560,1,elektrický,sluneční,0.008
111224561,1,elektrický,celkový,0.009
111224561,1,elektrický,sluneční,0.009
111224562,1,elektrický,celkový,0.014
111224562,1,elektrický,sluneční,0.014
111224562,2,elektrický,celkový,0.03
111224562,2,elektrický,sluneční,0.03
111224564,1,elektrický,celkový,0.01
111224564,1,elektrický,sluneční,0.01
111224565,1,elektrický,celkový,0.007
111224565,1,elektrický,sluneční,0.007
111224566,1,elektrický,celkový,0.005
111224566,1,elektrický,sluneční,0.005
111224567,1,elektrický,celkový,0.005
111224567,1,elektrický,sluneční,0.005
111224567,2,elektrický,celkový,0.005
111224567,2,elektrický,sluneční,0.005
111224568,1,elektrický,celkový,0.006
111224568,1,elektrický,sluneční,0.006
111224569,1,elektrický,celkový,0.029
111224569,1,elektrický,sluneční,0.029
111224570,1,elektrický,celkový,0.013
111224570,1,elektrický,sluneční,0.013
111224571,1,elektrický,celkový,0.4
111224571,1,tepelný,celkový,0.4
111224571,1,elektrický,plynový a spalovací,0.4
111224571,1,tepelný,plynový a spalovací,0.4
111224572,1,elektrický,celkový,0.022
111224572,1,elektrický,sluneční,0.022
111224573,1,elektrický,celkový,0.005
111224573,1,elektrický,sluneční,0.005
111224574,1,elektrický,celkový,0.01
111224574,1,elektrický,sluneční,0.01
111224575,1,elektrický,celkový,0.005
111224575,1,elektrický,sluneční,0.005
111224576,1,elektrický,celkový,0.02
111224576,1,elektrický,sluneční,0.02
111224577,1,elektrický,celkový,0.004
111224577,1,elektrický,sluneční,0.004
111224578,1,elektrický,celkový,0.005
111224578,1,elektrický,sluneční,0.005
111224578,2,elektrický,celkový,0.006
111224578,2,elektrický,sluneční,0.006
111224579,1,elektrický,celkový,0.01
111224579,1,elektrický,sluneční,0.01
111224580,1,elektrický,celkový,0.149
111224580,1,elektrický,vodní,0.149
111224581,1,elektrický,celkový,0.005
111224581,1,elektrický,sluneční,0.005
111224582,1,elektrický,celkový,0.004
111224582,1,elektrický,sluneční,0.004
111224583,1,elektrický,celkový,0.015
111224583,1,elektrický,sluneční,0.015
111224584,1,elektrický,celkový,0.009
111224584,1,elektrický,sluneční,0.009
111224585,1,elektrický,celkový,0.005
111224585,1,elektrický,sluneční,0.005
111224586,1,elektrický,celkový,0.029
111224586,1,elektrický,sluneční,0.029
111224587,1,elektrický,celkový,0.029
111224587,1,elektrický,sluneční,0.029
111224588,1,elektrický,celkový,0.005
111224588,1,elektrický,sluneční,0.005
111224589,1,elektrický,celkový,0.015
111224589,1,elektrický,sluneční,0.015
111224590,1,elektrický,celkový,0.005
111224590,1,elektrický,sluneční,0.005
111224591,1,elektrický,celkový,0.01
111224591,1,elektrický,sluneční,0.01
111224592,1,elektrický,celkový,0.005
111224592,1,elektrický,sluneční,0.005
111224593,1,elektrický,celkový,0.01
111224593,1,elektrický,sluneční,0.01
111224594,1,elektrický,celkový,0.01
111224594,1,elektrický,sluneční,0.01
111224595,1,elektrický,celkový,0.005
111224595,1,elektrický,sluneční,0.005
111224596,1,elektrický,celkový,0.01
111224596,1,elektrický,sluneční,0.01
111224597,1,elektrický,celkový,0.003
111224597,1,elektrický,sluneční,0.003
111224598,1,elektrický,celkový,0.008
111224598,1,elektrický,sluneční,0.008
111224599,1,elektrický,celkový,0.005
111224599,1,elektrický,sluneční,0.005
111224600,1,elektrický,celkový,0.009
111224600,1,elektrický,sluneční,0.009
111224601,1,elektrický,celkový,0.009
111224601,1,elektrický,sluneční,0.009
111224602,1,elektrický,celkový,0.012
111224602,1,elektrický,sluneční,0.012
111224603,1,elektrický,celkový,0.013
111224603,1,elektrický,sluneční,0.013
111224604,1,elektrický,celkový,0.017
111224604,1,elektrický,sluneční,0.017
111224605,1,elektrický,celkový,0.002
111224605,1,elektrický,sluneční,0.002
111224606,1,elektrický,celkový,0.014
111224606,1,elektrický,sluneční,0.014
111224607,1,elektrický,celkový,0.03
111224607,1,elektrický,sluneční,0.03
111224608,1,elektrický,celkový,0.012
111224608,1,elektrický,sluneční,0.012
111224609,1,elektrický,celkový,0.006
111224609,1,elektrický,sluneční,0.006
111224610,1,elektrický,celkový,0.005
111224610,1,elektrický,sluneční,0.005
111224611,1,elektrický,celkový,0.003
111224611,1,elektrický,sluneční,0.003
111224613,1,elektrický,celkový,0.006
111224613,1,elektrický,sluneční,0.006
111224614,1,elektrický,celkový,0.015
111224614,1,elektrický,sluneční,0.015
111224615,1,elektrický,celkový,0.017
111224615,1,elektrický,sluneční,0.017
111224616,1,elektrický,celkový,0.011
111224616,1,elektrický,sluneční,0.011
111224617,1,elektrický,celkový,0.01
111224617,1,elektrický,sluneční,0.01
111224618,1,elektrický,celkový,0.002
111224618,1,elektrický,sluneční,0.002
111224619,1,elektrický,celkový,0.004
111224619,1,elektrický,sluneční,0.004
111224620,1,elektrický,celkový,0.03
111224620,1,elektrický,sluneční,0.03
111224621,1,elektrický,celkový,0.03
111224621,1,elektrický,sluneční,0.03
111224622,1,elektrický,celkový,0.015
111224622,1,elektrický,sluneční,0.015
111224623,1,elektrický,celkový,0.4
111224623,1,tepelný,celkový,0.59
111224623,1,elektrický,plynový a spalovací,0.4
111224623,1,tepelný,plynový a spalovací,0.59
111224625,1,elektrický,celkový,0.015
111224625,1,elektrický,sluneční,0.015
111224626,1,elektrický,celkový,0.005
111224626,1,elektrický,sluneční,0.005
111224627,1,elektrický,celkový,0.03
111224627,1,elektrický,sluneční,0.03
111224627,2,elektrický,celkový,0.03
111224627,2,elektrický,sluneční,0.03
111224627,3,elektrický,celkový,0.03
111224627,3,elektrický,sluneční,0.03
111224628,1,elektrický,celkový,0.002
111224628,1,elektrický,sluneční,0.002
111224629,1,elektrický,celkový,0.005
111224629,1,elektrický,sluneční,0.005
111224630,1,elektrický,celkový,0.005
111224630,1,elektrický,sluneční,0.005
111224631,1,elektrický,celkový,0.01
111224631,1,elektrický,sluneční,0.01
111224632,1,elektrický,celkový,0.008
111224632,1,elektrický,sluneční,0.008
111224633,1,elektrický,celkový,0.006
111224633,1,elektrický,sluneční,0.006
111224635,1,elektrický,celkový,0.007
111224635,1,elektrický,sluneční,0.007
111224636,1,elektrický,celkový,0.015
111224636,1,elektrický,sluneční,0.015
111224637,1,elektrický,celkový,0.004
111224637,1,elektrický,sluneční,0.004
111224638,1,elektrický,celkový,0.03
111224638,1,elektrický,sluneční,0.03
111224639,1,elektrický,celkový,0.03
111224639,1,elektrický,sluneční,0.03
111224640,1,elektrický,celkový,0.03
111224640,1,elektrický,sluneční,0.03
111224641,1,elektrický,celkový,0.005
111224641,1,elektrický,sluneční,0.005
111224643,1,elektrický,celkový,0.007
111224643,1,elektrický,sluneční,0.007
111224645,1,elektrický,celkový,0.01
111224645,1,elektrický,sluneční,0.01
111224646,1,elektrický,celkový,0.021
111224646,1,elektrický,sluneční,0.021
111224647,1,elektrický,celkový,0.015
111224647,1,elektrický,sluneční,0.015
111224647,2,elektrický,celkový,0.002
111224647,2,elektrický,sluneční,0.002
111224648,1,elektrický,celkový,0.012
111224648,1,elektrický,sluneční,0.012
111224649,1,elektrický,celkový,0.005
111224649,1,elektrický,sluneční,0.005
