cislo_licence,druh,technologie,mw
111015994,elektrický,sluneční,0.298
111015995,elektrický,celkový,0.005
111015995,elektrický,sluneční,0.005
111015996,elektrický,celkový,0.005
111015996,elektrický,sluneční,0.005
111015997,elektrický,celkový,0.025
111015997,elektrický,sluneční,0.025
111015998,elektrický,celkový,0.005
111015998,elektrický,sluneční,0.005
111015999,elektrický,celkový,0.015
111015999,elektrický,sluneční,0.015
111016000,elektrický,celkový,0.019
111016000,elektrický,sluneční,0.019
111016001,elektrický,celkový,0.005
111016001,elektrický,sluneční,0.005
111016002,elektrický,celkový,0.029
111016002,elektrický,sluneční,0.029
111016003,elektrický,celkový,1.3
111016003,elektrický,sluneční,1.3
111016004,elektrický,celkový,3.661
111016004,elektrický,sluneční,3.661
111016005,elektrický,celkový,0.345
111016005,elektrický,sluneční,0.345
111016006,elektrický,celkový,0.006
111016006,elektrický,sluneční,0.006
111016007,elektrický,celkový,0.041
111016007,elektrický,sluneční,0.041
111016008,elektrický,celkový,0.006
111016008,elektrický,sluneční,0.006
111016009,elektrický,celkový,0.011
111016009,elektrický,sluneční,0.011
111016010,elektrický,celkový,0.002
111016010,elektrický,sluneční,0.002
111016011,elektrický,celkový,1.5
111016011,elektrický,sluneční,1.5
111016012,elektrický,celkový,0.005
111016012,elektrický,sluneční,0.005
111016013,elektrický,celkový,0.154
111016013,elektrický,sluneční,0.154
111016014,elektrický,celkový,2.648
111016014,elektrický,sluneční,2.648
111016015,elektrický,celkový,0.015
111016015,elektrický,sluneční,0.015
111016016,elektrický,celkový,0.175
111016016,elektrický,sluneční,0.175
111016017,elektrický,celkový,0.008
111016017,elektrický,sluneční,0.008
111016018,elektrický,celkový,0.005
111016018,elektrický,sluneční,0.005
111016019,elektrický,celkový,0.183
111016019,elektrický,sluneční,0.183
111016020,elektrický,celkový,0.011
111016020,elektrický,sluneční,0.011
111016021,elektrický,celkový,0.007
111016021,elektrický,sluneční,0.007
111016022,elektrický,celkový,2.016
111016022,elektrický,sluneční,2.016
111016023,elektrický,celkový,0.06
111016023,elektrický,sluneční,0.06
111016024,elektrický,celkový,0.012
111016024,elektrický,sluneční,0.012
111016025,elektrický,celkový,0.007
111016025,elektrický,sluneční,0.007
111016026,elektrický,celkový,0.004
111016026,elektrický,sluneční,0.004
111016027,elektrický,celkový,0.045
111016027,elektrický,vodní,0.045
111016028,elektrický,celkový,0.291
111016028,elektrický,sluneční,0.291
111016030,elektrický,celkový,0.013
111016030,elektrický,sluneční,0.013
111016031,elektrický,celkový,0.01
111016031,elektrický,sluneční,0.01
111016033,elektrický,celkový,0.004
111016033,elektrický,sluneční,0.004
111016034,elektrický,celkový,0.4
111016034,elektrický,sluneční,0.4
111016035,elektrický,celkový,0.026
111016035,elektrický,sluneční,0.026
111016036,elektrický,celkový,1.27
111016036,elektrický,sluneční,1.27
111016037,elektrický,celkový,0.003
111016037,elektrický,sluneční,0.003
111016038,elektrický,celkový,0.008
111016038,elektrický,sluneční,0.008
111016039,elektrický,celkový,0.015
111016039,elektrický,sluneční,0.015
111016040,elektrický,celkový,0.074
111016040,elektrický,sluneční,0.074
111016041,elektrický,celkový,0.004
111016041,elektrický,sluneční,0.004
111016042,elektrický,celkový,0.034
111016042,elektrický,sluneční,0.034
111016043,elektrický,celkový,0.049
111016043,elektrický,sluneční,0.049
111016044,elektrický,celkový,0.015
111016044,elektrický,sluneční,0.015
111016045,elektrický,celkový,4.0
111016045,elektrický,větrný,4.0
111016046,elektrický,celkový,0.043
111016046,elektrický,vodní,0.043
111016047,elektrický,celkový,0.004
111016047,elektrický,sluneční,0.004
111016048,elektrický,celkový,1.954
111016048,elektrický,sluneční,1.954
111016050,elektrický,celkový,1.109
111016050,elektrický,sluneční,1.109
111016051,elektrický,celkový,0.236
111016051,elektrický,sluneční,0.236
111016052,elektrický,celkový,1.2
111016052,tepelný,celkový,1.174
111016052,elektrický,plynový a spalovací,1.2
111016052,tepelný,plynový a spalovací,1.174
111016053,elektrický,celkový,0.005
111016053,elektrický,sluneční,0.005
111016054,elektrický,celkový,0.019
111016054,elektrický,sluneční,0.019
111016055,elektrický,celkový,0.014
111016055,elektrický,sluneční,0.014
111016056,elektrický,celkový,0.005
111016056,elektrický,sluneční,0.005
111016057,elektrický,celkový,0.331
111016057,elektrický,sluneční,0.331
111016058,elektrický,celkový,0.004
111016058,elektrický,sluneční,0.004
111016059,elektrický,celkový,0.03
111016059,elektrický,sluneční,0.03
111016060,elektrický,celkový,0.749
111016060,elektrický,sluneční,0.749
111016061,elektrický,celkový,0.052
111016061,elektrický,sluneční,0.052
111016062,elektrický,celkový,0.007
111016062,elektrický,sluneční,0.007
111016063,elektrický,celkový,0.03
111016063,elektrický,sluneční,0.03
111016064,elektrický,celkový,0.234
111016064,elektrický,sluneční,0.234
111016065,elektrický,celkový,0.116
111016065,elektrický,sluneční,0.116
111016066,elektrický,celkový,0.014
111016066,elektrický,sluneční,0.014
111016067,elektrický,celkový,0.005
111016067,elektrický,sluneční,0.005
111016068,elektrický,celkový,0.172
111016068,elektrický,sluneční,0.165
111016068,elektrický,větrný,0.007
111016069,elektrický,celkový,0.286
111016069,elektrický,sluneční,0.286
111016070,elektrický,celkový,0.021
111016070,elektrický,sluneční,0.021
111016071,elektrický,celkový,0.016
111016071,elektrický,sluneční,0.016
111016072,elektrický,celkový,0.03
111016072,elektrický,sluneční,0.03
111016073,elektrický,celkový,0.229
111016073,elektrický,sluneční,0.229
111016074,elektrický,celkový,0.005
111016074,elektrický,sluneční,0.005
111016075,elektrický,celkový,0.016
111016075,elektrický,sluneční,0.016
111016076,elektrický,celkový,0.011
111016076,elektrický,sluneční,0.011
111016079,elektrický,celkový,0.01
111016079,elektrický,sluneční,0.01
111016080,elektrický,celkový,0.004
111016080,elektrický,sluneční,0.004
111016081,elektrický,celkový,0.03
111016081,elektrický,sluneční,0.03
111016082,elektrický,celkový,0.009
111016082,elektrický,sluneční,0.009
111016083,elektrický,celkový,0.071
111016083,elektrický,sluneční,0.071
111016084,elektrický,celkový,0.005
111016084,elektrický,sluneční,0.005
111016085,elektrický,celkový,0.03
111016085,elektrický,vodní,0.03
111016086,elektrický,celkový,0.05
111016086,elektrický,sluneční,0.05
111016087,elektrický,celkový,0.005
111016087,elektrický,sluneční,0.005
111016088,elektrický,celkový,0.005
111016088,elektrický,sluneční,0.005
111016089,elektrický,celkový,0.004
111016089,elektrický,sluneční,0.004
111016090,elektrický,celkový,1.495
111016090,elektrický,sluneční,1.495
111016091,elektrický,celkový,0.006
111016091,elektrický,sluneční,0.006
111016092,elektrický,celkový,0.012
111016092,elektrický,sluneční,0.012
111016093,elektrický,celkový,0.005
111016093,elektrický,sluneční,0.005
111016094,elektrický,celkový,0.059
111016094,elektrický,sluneční,0.059
111016095,elektrický,celkový,0.007
111016095,elektrický,sluneční,0.007
111016096,elektrický,celkový,0.004
111016096,elektrický,sluneční,0.004
111016097,elektrický,celkový,0.015
111016097,elektrický,sluneční,0.015
111016098,elektrický,celkový,0.495
111016098,elektrický,sluneční,0.495
111016099,elektrický,celkový,0.005
111016099,elektrický,sluneční,0.005
111016100,elektrický,celkový,0.005
111016100,elektrický,sluneční,0.005
111016101,elektrický,celkový,0.004
111016101,elektrický,sluneční,0.004
111016102,elektrický,celkový,0.014
111016102,elektrický,sluneční,0.014
111016103,elektrický,celkový,0.025
111016103,elektrický,sluneční,0.025
111016104,elektrický,celkový,0.01
111016104,elektrický,sluneční,0.01
111016105,elektrický,celkový,0.1
111016105,elektrický,sluneční,0.1
111016106,elektrický,celkový,0.015
111016106,elektrický,sluneční,0.015
111016107,elektrický,celkový,0.006
111016107,elektrický,sluneční,0.006
111016108,elektrický,celkový,0.005
111016108,elektrický,sluneční,0.005
111016109,elektrický,celkový,0.01
111016109,elektrický,sluneční,0.01
111016110,elektrický,celkový,0.005
111016110,elektrický,sluneční,0.005
111016111,elektrický,celkový,0.004
111016111,elektrický,sluneční,0.004
111016112,elektrický,celkový,0.005
111016112,elektrický,sluneční,0.005
111016113,elektrický,celkový,0.03
111016113,elektrický,sluneční,0.03
111016114,elektrický,celkový,0.042
111016114,elektrický,sluneční,0.042
111016115,elektrický,celkový,0.01
111016115,elektrický,sluneční,0.01
111016118,elektrický,celkový,0.026
111016118,elektrický,sluneční,0.026
111016119,elektrický,celkový,0.6
111016119,tepelný,celkový,0.464
111016119,elektrický,plynový a spalovací,0.5
111016119,tepelný,plynový a spalovací,0.464
111016119,elektrický,sluneční,0.1
111016120,elektrický,celkový,0.051
111016120,elektrický,sluneční,0.051
111016121,elektrický,celkový,0.115
111016121,elektrický,sluneční,0.115
111016122,elektrický,celkový,0.009
111016122,elektrický,sluneční,0.009
111016123,elektrický,celkový,0.437
111016123,elektrický,sluneční,0.437
111016124,elektrický,celkový,0.005
111016124,elektrický,sluneční,0.005
111016125,elektrický,celkový,0.777
111016125,elektrický,sluneční,0.777
111016126,elektrický,celkový,0.038
111016126,elektrický,sluneční,0.038
111016127,elektrický,celkový,0.005
111016127,elektrický,sluneční,0.005
111016128,elektrický,celkový,0.011
111016128,elektrický,sluneční,0.011
111016129,elektrický,celkový,0.03
111016129,elektrický,sluneční,0.03
111016130,elektrický,celkový,0.005
111016130,elektrický,sluneční,0.005
111016131,elektrický,celkový,0.003
111016131,elektrický,sluneční,0.003
111016132,elektrický,celkový,0.002
111016132,elektrický,sluneční,0.002
111016133,elektrický,celkový,0.132
111016133,elektrický,sluneční,0.132
111016134,elektrický,celkový,0.12
111016134,elektrický,sluneční,0.12
111016135,elektrický,celkový,0.005
111016135,elektrický,sluneční,0.005
111016136,elektrický,celkový,0.506
111016136,elektrický,sluneční,0.506
111016137,elektrický,celkový,0.909
111016137,elektrický,sluneční,0.909
111016138,elektrický,celkový,0.02
111016138,elektrický,sluneční,0.02
111016139,elektrický,celkový,0.013
111016139,elektrický,sluneční,0.013
111016140,elektrický,celkový,0.005
111016140,elektrický,sluneční,0.005
111016141,elektrický,celkový,0.007
111016141,elektrický,sluneční,0.007
111016142,elektrický,celkový,0.005
111016142,elektrický,sluneční,0.005
111016143,elektrický,celkový,0.009
111016143,elektrický,sluneční,0.009
111016144,elektrický,celkový,0.003
111016144,elektrický,sluneční,0.003
111016145,elektrický,celkový,0.194
111016145,tepelný,celkový,0.209
111016145,elektrický,plynový a spalovací,0.164
111016145,tepelný,plynový a spalovací,0.209
111016145,elektrický,sluneční,0.03
111016146,elektrický,celkový,0.011
111016146,elektrický,sluneční,0.011
111016147,elektrický,celkový,0.006
111016147,elektrický,sluneční,0.006
111016148,elektrický,celkový,0.243
111016148,elektrický,sluneční,0.243
111016149,elektrický,celkový,0.03
111016149,elektrický,sluneční,0.03
111016150,elektrický,celkový,0.081
111016150,elektrický,sluneční,0.081
111016152,elektrický,celkový,0.007
111016152,elektrický,sluneční,0.007
111016153,elektrický,celkový,0.181
111016153,elektrický,sluneční,0.181
111016154,elektrický,celkový,0.043
111016154,elektrický,sluneční,0.043
111016155,elektrický,celkový,0.005
111016155,elektrický,sluneční,0.005
111016156,elektrický,celkový,0.29
111016156,elektrický,sluneční,0.29
111016157,elektrický,celkový,0.027
111016157,elektrický,sluneční,0.027
111016158,elektrický,celkový,0.01
111016158,elektrický,sluneční,0.01
111016159,elektrický,celkový,0.004
111016159,elektrický,sluneční,0.004
111016160,elektrický,celkový,0.004
111016160,elektrický,sluneční,0.004
111016161,elektrický,celkový,0.016
111016161,elektrický,sluneční,0.016
111016162,elektrický,celkový,0.06
111016162,elektrický,sluneční,0.06
111016163,elektrický,celkový,0.015
111016163,elektrický,sluneční,0.015
111016164,elektrický,celkový,0.009
111016164,elektrický,sluneční,0.009
111016165,elektrický,celkový,0.415
111016165,elektrický,sluneční,0.415
111016166,elektrický,celkový,0.005
111016166,elektrický,sluneční,0.005
111016167,elektrický,celkový,0.005
111016167,elektrický,sluneční,0.005
111016168,elektrický,celkový,0.005
111016168,elektrický,sluneční,0.005
111016169,elektrický,celkový,0.004
111016169,elektrický,sluneční,0.004
111016170,elektrický,celkový,0.055
111016170,elektrický,sluneční,0.055
111016171,elektrický,celkový,0.006
111016171,elektrický,sluneční,0.006
111016172,elektrický,celkový,0.012
111016172,elektrický,sluneční,0.012
111016173,elektrický,celkový,0.014
111016173,elektrický,sluneční,0.014
111016174,elektrický,celkový,0.066
111016174,elektrický,sluneční,0.066
111016175,elektrický,celkový,0.033
111016175,elektrický,sluneční,0.033
111016176,elektrický,celkový,0.022
111016176,elektrický,vodní,0.022
111016177,elektrický,celkový,7.567
111016177,elektrický,sluneční,7.567
111016178,elektrický,celkový,0.102
111016178,elektrický,sluneční,0.102
111016179,elektrický,celkový,0.095
111016179,elektrický,sluneční,0.095
111016180,elektrický,celkový,0.984
111016180,elektrický,sluneční,0.984
111016181,elektrický,celkový,0.091
111016181,elektrický,sluneční,0.091
111016182,elektrický,celkový,0.841
111016182,elektrický,sluneční,0.841
111016183,elektrický,celkový,0.201
111016183,elektrický,sluneční,0.201
111016184,elektrický,celkový,1.97
111016184,elektrický,sluneční,1.97
111016185,elektrický,celkový,0.041
111016185,elektrický,sluneční,0.041
111016187,elektrický,celkový,0.015
111016187,elektrický,sluneční,0.015
111016188,elektrický,celkový,1.5
111016188,elektrický,sluneční,1.5
111016189,elektrický,celkový,0.006
111016189,elektrický,sluneční,0.006
111016190,elektrický,celkový,0.015
111016190,elektrický,sluneční,0.015
111016191,elektrický,celkový,0.028
111016191,elektrický,sluneční,0.028
111016192,elektrický,celkový,0.219
111016192,tepelný,celkový,0.252
111016192,elektrický,plynový a spalovací,0.2
111016192,tepelný,plynový a spalovací,0.252
111016192,elektrický,sluneční,0.019
111016193,elektrický,celkový,0.085
111016193,elektrický,sluneční,0.085
111016194,elektrický,celkový,0.017
111016194,elektrický,sluneční,0.017
111016195,elektrický,celkový,0.015
111016195,elektrický,sluneční,0.015
111016199,elektrický,celkový,0.1
111016199,elektrický,sluneční,0.1
111016200,elektrický,celkový,0.026
111016200,elektrický,sluneční,0.016
111016201,elektrický,celkový,0.03
111016201,elektrický,sluneční,0.03
111016202,elektrický,celkový,0.007
111016202,elektrický,sluneční,0.007
111016203,elektrický,celkový,0.038
111016203,elektrický,sluneční,0.038
111016204,elektrický,celkový,0.06
111016204,elektrický,sluneční,0.06
111016206,elektrický,celkový,0.018
111016206,elektrický,sluneční,0.018
111016207,elektrický,celkový,0.015
111016207,elektrický,sluneční,0.015
111016208,elektrický,celkový,0.018
111016208,elektrický,sluneční,0.018
111016209,elektrický,celkový,0.004
111016209,elektrický,sluneční,0.004
111016210,elektrický,celkový,0.005
111016210,elektrický,sluneční,0.005
111016211,elektrický,celkový,0.05
111016211,elektrický,sluneční,0.05
111016212,elektrický,celkový,0.033
111016212,elektrický,sluneční,0.033
111016213,elektrický,celkový,0.01
111016213,elektrický,sluneční,0.01
111016214,elektrický,celkový,0.009
111016214,elektrický,sluneční,0.009
111016215,elektrický,celkový,0.003
111016215,elektrický,sluneční,0.003
111016216,elektrický,celkový,0.003
111016216,elektrický,sluneční,0.003
111016217,elektrický,celkový,0.005
111016217,elektrický,sluneční,0.005
111016218,elektrický,celkový,0.273
111016218,elektrický,sluneční,0.273
111016219,elektrický,celkový,0.308
111016219,tepelný,celkový,0.207
111016219,elektrický,plynový a spalovací,0.14
111016219,tepelný,plynový a spalovací,0.207
111016219,elektrický,sluneční,0.168
111016220,elektrický,celkový,0.004
111016220,elektrický,sluneční,0.004
111016221,elektrický,celkový,0.017
111016221,elektrický,sluneční,0.017
111016222,elektrický,celkový,0.051
111016222,elektrický,sluneční,0.051
111016223,elektrický,celkový,0.002
111016223,elektrický,sluneční,0.002
111016224,elektrický,celkový,0.01
111016224,elektrický,sluneční,0.01
111016225,elektrický,celkový,0.008
111016225,elektrický,sluneční,0.008
111016226,elektrický,celkový,2.249
111016226,elektrický,sluneční,2.249
111016227,elektrický,celkový,1.99
111016227,elektrický,sluneční,1.99
111016228,elektrický,celkový,0.01
111016228,elektrický,sluneční,0.01
111016229,elektrický,celkový,0.126
111016229,elektrický,sluneční,0.126
111016232,elektrický,celkový,0.498
111016232,elektrický,sluneční,0.498
111016233,elektrický,celkový,0.109
111016233,elektrický,sluneční,0.109
111016234,elektrický,celkový,0.039
111016234,elektrický,sluneční,0.039
111016235,elektrický,celkový,0.293
111016235,elektrický,sluneční,0.293
111016236,elektrický,celkový,0.029
111016236,elektrický,sluneční,0.029
111016237,elektrický,celkový,0.004
111016237,elektrický,sluneční,0.004
111016238,elektrický,celkový,0.413
111016238,elektrický,sluneční,0.413
111016239,elektrický,celkový,0.005
111016239,elektrický,sluneční,0.005
111016240,elektrický,celkový,0.019
111016240,elektrický,sluneční,0.019
111016241,elektrický,celkový,0.01
111016241,elektrický,sluneční,0.01
111016242,elektrický,celkový,0.004
111016242,elektrický,sluneční,0.004
111016243,elektrický,celkový,0.005
111016243,elektrický,sluneční,0.005
111016244,elektrický,celkový,0.326
111016244,elektrický,sluneční,0.326
111016245,elektrický,celkový,0.005
111016245,elektrický,sluneční,0.005
111016246,elektrický,celkový,0.004
111016246,elektrický,sluneční,0.004
111016247,elektrický,celkový,0.044
111016247,elektrický,sluneční,0.044
111016248,elektrický,celkový,0.004
111016248,elektrický,sluneční,0.004
111016249,elektrický,celkový,0.007
111016249,elektrický,sluneční,0.007
111016250,elektrický,celkový,0.003
111016250,elektrický,sluneční,0.003
111016252,elektrický,celkový,1.243
111016252,elektrický,sluneční,1.243
111016253,elektrický,celkový,0.125
111016253,elektrický,vodní,0.125
111016254,elektrický,celkový,0.005
111016254,elektrický,sluneční,0.005
111016255,elektrický,celkový,0.1
111016255,elektrický,sluneční,0.1
111016258,elektrický,celkový,0.547
111016258,elektrický,sluneční,0.547
111016259,elektrický,celkový,0.008
111016259,elektrický,sluneční,0.008
111016260,elektrický,celkový,2.8
111016260,elektrický,sluneční,2.8
111016261,elektrický,celkový,0.007
111016261,elektrický,sluneční,0.007
111016262,elektrický,celkový,0.007
111016262,elektrický,sluneční,0.007
111016263,elektrický,celkový,3.03
111016263,elektrický,sluneční,3.03
111016264,elektrický,celkový,0.3
111016264,elektrický,sluneční,0.3
111016265,elektrický,celkový,0.03
111016265,elektrický,sluneční,0.03
111016266,elektrický,celkový,0.01
111016266,elektrický,sluneční,0.01
111016267,elektrický,celkový,0.005
111016267,elektrický,sluneční,0.005
111016268,elektrický,celkový,0.02
111016268,elektrický,sluneční,0.02
111016269,elektrický,celkový,0.443
111016269,elektrický,sluneční,0.443
111016270,elektrický,celkový,1.387
111016270,tepelný,celkový,1.102
111016270,elektrický,plynový a spalovací,1.09
111016270,tepelný,plynový a spalovací,1.102
111016270,elektrický,sluneční,0.297
111016271,elektrický,celkový,0.041
111016271,elektrický,sluneční,0.041
111016272,elektrický,celkový,4.994
111016272,elektrický,sluneční,4.994
111016273,elektrický,celkový,0.097
111016273,elektrický,sluneční,0.097
111016274,elektrický,celkový,1.793
111016274,elektrický,sluneční,1.793
111016275,elektrický,celkový,0.683
111016275,elektrický,sluneční,0.683
111016276,elektrický,celkový,0.004
111016276,elektrický,sluneční,0.004
111016277,elektrický,celkový,0.005
111016277,elektrický,sluneční,0.005
111016278,elektrický,celkový,0.005
111016278,elektrický,sluneční,0.005
111016279,elektrický,celkový,0.006
111016279,elektrický,sluneční,0.006
111016280,elektrický,celkový,0.006
111016280,elektrický,sluneční,0.006
111016281,elektrický,celkový,0.005
111016281,elektrický,sluneční,0.005
111016282,elektrický,celkový,0.011
111016282,elektrický,sluneční,0.011
111016283,elektrický,celkový,0.014
111016283,elektrický,sluneční,0.014
111016284,elektrický,celkový,0.005
111016284,elektrický,sluneční,0.005
111016285,elektrický,celkový,0.04
111016285,elektrický,sluneční,0.04
111016286,elektrický,celkový,0.009
111016286,elektrický,sluneční,0.009
111016287,elektrický,celkový,0.011
111016287,elektrický,vodní,0.011
111016288,elektrický,celkový,0.014
111016288,elektrický,sluneční,0.014
111016289,elektrický,celkový,0.004
111016289,elektrický,sluneční,0.004
111016290,elektrický,celkový,4.301
111016290,elektrický,sluneční,4.301
111016291,elektrický,celkový,3.722
111016291,elektrický,sluneční,3.722
111016292,elektrický,celkový,0.02
111016292,elektrický,sluneční,0.02
111016293,elektrický,celkový,0.034
111016293,elektrický,sluneční,0.034
111016294,elektrický,celkový,0.008
111016294,elektrický,sluneční,0.008
111016295,elektrický,celkový,0.005
111016295,elektrický,sluneční,0.005
111016296,elektrický,celkový,0.199
111016296,elektrický,sluneční,0.199
111016297,elektrický,celkový,0.671
111016297,elektrický,sluneční,0.671
111016298,elektrický,celkový,0.004
111016298,elektrický,vodní,0.004
111016300,elektrický,celkový,11.001
111016300,tepelný,celkový,12.951
111016300,elektrický,plynový a spalovací,11.001
111016300,tepelný,plynový a spalovací,12.951
111016306,elektrický,celkový,0.029
111016306,elektrický,sluneční,0.029
111016307,elektrický,celkový,0.007
111016307,elektrický,sluneční,0.007
111016308,elektrický,celkový,0.813
111016308,elektrický,sluneční,0.813
111016309,elektrický,celkový,0.948
111016309,elektrický,sluneční,0.948
111016309,elektrický,celkový,0.948
111016309,elektrický,sluneční,0.948
111016310,elektrický,celkový,0.007
111016310,elektrický,sluneční,0.007
111016311,elektrický,celkový,0.035
111016311,elektrický,sluneční,0.035
111016312,elektrický,celkový,0.943
111016312,elektrický,sluneční,0.943
111016313,elektrický,celkový,0.007
111016313,elektrický,sluneční,0.007
111016314,elektrický,celkový,0.006
111016314,elektrický,sluneční,0.006
111016315,elektrický,celkový,0.989
111016315,elektrický,sluneční,0.989
111016316,elektrický,celkový,0.064
111016316,elektrický,sluneční,0.064
111016317,elektrický,celkový,0.493
111016317,elektrický,sluneční,0.493
111016318,elektrický,celkový,0.006
111016318,elektrický,sluneční,0.006
111016319,elektrický,celkový,0.012
111016319,elektrický,sluneční,0.012
111016320,elektrický,celkový,0.01
111016320,elektrický,sluneční,0.01
111016321,elektrický,celkový,0.894
111016321,elektrický,sluneční,0.894
111016322,elektrický,celkový,0.012
111016322,elektrický,sluneční,0.012
111016323,elektrický,celkový,0.009
111016323,elektrický,sluneční,0.009
111016324,elektrický,celkový,0.053
111016324,elektrický,sluneční,0.053
111016325,elektrický,celkový,0.007
111016325,elektrický,sluneční,0.007
111016326,elektrický,celkový,0.004
111016326,elektrický,sluneční,0.004
111016327,elektrický,celkový,0.005
111016327,elektrický,sluneční,0.005
111016328,elektrický,celkový,0.018
111016328,elektrický,sluneční,0.018
111016329,elektrický,celkový,0.005
111016329,elektrický,sluneční,0.005
111016330,elektrický,celkový,0.005
111016330,elektrický,sluneční,0.005
111016331,elektrický,celkový,0.005
111016331,elektrický,sluneční,0.005
111016332,elektrický,celkový,0.005
111016332,elektrický,sluneční,0.005
111016333,elektrický,celkový,0.925
111016333,tepelný,celkový,0.673
111016333,elektrický,plynový a spalovací,0.625
111016333,tepelný,plynový a spalovací,0.673
111016333,elektrický,sluneční,0.3
111016334,elektrický,celkový,0.114
111016334,elektrický,sluneční,0.114
111016335,elektrický,celkový,0.1
111016335,elektrický,sluneční,0.1
111016336,elektrický,celkový,0.005
111016336,elektrický,sluneční,0.005
111016337,elektrický,celkový,0.001
111016337,elektrický,sluneční,0.001
111016338,elektrický,celkový,0.004
111016338,elektrický,sluneční,0.004
111016340,elektrický,celkový,0.008
111016340,elektrický,sluneční,0.008
111016341,elektrický,celkový,0.005
111016341,elektrický,sluneční,0.005
111016342,elektrický,celkový,0.322
111016342,elektrický,sluneční,0.322
111016343,elektrický,celkový,0.004
111016343,elektrický,sluneční,0.004
111016344,elektrický,celkový,0.006
111016344,elektrický,sluneční,0.006
111016345,elektrický,celkový,0.015
111016345,elektrický,sluneční,0.015
111016346,elektrický,celkový,0.032
111016346,elektrický,sluneční,0.032
111016347,elektrický,celkový,0.03
111016347,elektrický,sluneční,0.03
111016349,elektrický,celkový,2.135
111016349,elektrický,sluneční,2.135
111016350,elektrický,celkový,0.045
111016350,elektrický,sluneční,0.045
111016351,elektrický,celkový,0.005
111016351,elektrický,sluneční,0.005
111016352,elektrický,celkový,0.029
111016352,elektrický,sluneční,0.029
111016353,elektrický,celkový,0.005
111016353,elektrický,sluneční,0.005
111016354,elektrický,celkový,0.004
111016354,elektrický,sluneční,0.004
111016355,elektrický,celkový,0.044
111016355,elektrický,sluneční,0.044
111016356,elektrický,celkový,0.003
111016356,elektrický,sluneční,0.003
111016357,elektrický,celkový,0.026
111016357,elektrický,sluneční,0.026
111016358,elektrický,celkový,0.02
111016358,elektrický,sluneční,0.02
111016359,elektrický,celkový,0.013
111016359,elektrický,sluneční,0.013
111016360,elektrický,celkový,0.004
111016360,elektrický,sluneční,0.004
111016361,elektrický,celkový,0.005
111016361,elektrický,sluneční,0.005
111016362,elektrický,celkový,0.006
111016362,elektrický,sluneční,0.006
111016363,elektrický,celkový,0.11
111016363,elektrický,sluneční,0.11
111016364,elektrický,celkový,0.02
111016364,elektrický,sluneční,0.02
111016365,elektrický,celkový,0.005
111016365,elektrický,sluneční,0.005
111016366,elektrický,celkový,3.219
111016366,elektrický,sluneční,3.219
111016367,elektrický,celkový,0.324
111016367,elektrický,sluneční,0.324
111016368,elektrický,celkový,0.095
111016368,elektrický,sluneční,0.095
111016369,elektrický,celkový,0.017
111016369,elektrický,sluneční,0.017
111016370,elektrický,celkový,0.005
111016370,elektrický,sluneční,0.005
111016371,elektrický,celkový,0.009
111016371,elektrický,sluneční,0.009
111016372,elektrický,celkový,0.003
111016372,elektrický,sluneční,0.003
111016373,elektrický,celkový,0.018
111016373,elektrický,sluneční,0.018
111016374,elektrický,celkový,0.004
111016374,elektrický,sluneční,0.004
111016375,elektrický,celkový,0.099
111016375,elektrický,sluneční,0.099
111016376,elektrický,celkový,1.0
111016376,elektrický,sluneční,1.0
111016377,elektrický,celkový,0.013
111016377,elektrický,sluneční,0.013
111016378,elektrický,celkový,0.76
111016378,elektrický,sluneční,0.76
111016379,elektrický,celkový,0.01
111016379,elektrický,sluneční,0.01
111016380,elektrický,celkový,0.048
111016380,elektrický,sluneční,0.048
111016381,elektrický,celkový,0.005
111016381,elektrický,sluneční,0.005
111016382,elektrický,celkový,0.206
111016382,elektrický,sluneční,0.206
111016383,elektrický,celkový,0.843
111016383,elektrický,sluneční,0.843
111016384,elektrický,celkový,0.172
111016384,elektrický,sluneční,0.172
111016385,elektrický,celkový,0.03
111016385,elektrický,sluneční,0.03
111016386,elektrický,celkový,0.017
111016386,elektrický,sluneční,0.017
111016387,elektrický,celkový,0.166
111016387,elektrický,sluneční,0.166
111016388,elektrický,celkový,0.005
111016388,elektrický,sluneční,0.005
111016389,elektrický,celkový,1.769
111016389,elektrický,sluneční,1.769
111016390,elektrický,celkový,0.394
111016390,elektrický,sluneční,0.394
111016391,elektrický,celkový,0.018
111016391,elektrický,sluneční,0.018
111016392,elektrický,celkový,0.027
111016392,elektrický,sluneční,0.027
111016393,elektrický,celkový,0.037
111016393,elektrický,sluneční,0.037
111016394,elektrický,celkový,0.126
111016394,elektrický,sluneční,0.126
111016395,elektrický,celkový,2.01
111016395,elektrický,sluneční,2.01
111016396,elektrický,celkový,0.03
111016396,elektrický,sluneční,0.03
111016397,elektrický,celkový,3.0
111016397,elektrický,sluneční,3.0
111016398,elektrický,celkový,0.497
111016398,elektrický,sluneční,0.497
111016399,elektrický,celkový,0.014
111016399,elektrický,sluneční,0.014
111016400,elektrický,celkový,0.005
111016400,elektrický,sluneční,0.005
111016401,elektrický,celkový,0.005
111016401,elektrický,sluneční,0.005
111016402,elektrický,celkový,0.007
111016402,elektrický,sluneční,0.007
111016403,elektrický,celkový,3.901
111016403,elektrický,sluneční,3.901
111016404,elektrický,celkový,0.005
111016404,elektrický,sluneční,0.005
111016405,elektrický,celkový,0.005
