cislo_licence,ev_cislo,druh,technologie,mw
310101346,87,tepelný,výkon kvet,0.045
310101346,88,tepelný,celkový,0.93
310101346,88,tepelný,teplovodní,0.93
310101346,89,tepelný,celkový,1.92
310101346,89,tepelný,teplovodní,1.92
310101346,90,tepelný,celkový,3.6
310101346,90,tepelný,teplovodní,3.6
310101346,91,tepelný,celkový,2.82
310101346,91,tepelný,teplovodní,2.82
310101346,92,elektrický,celkový,0.022
310101346,92,tepelný,celkový,3.57
310101346,92,tepelný,teplovodní,3.57
310101346,92,tepelný,výkon kvet,0.045
310101346,93,tepelný,celkový,2.17
310101346,93,tepelný,teplovodní,2.17
310101346,94,tepelný,celkový,0.643
310101346,94,tepelný,teplovodní,0.643
310101346,95,tepelný,celkový,2.124
310101346,95,tepelný,teplovodní,2.124
310101346,96,tepelný,celkový,1.24
310101346,96,tepelný,teplovodní,1.24
310101346,97,tepelný,celkový,0.93
310101346,97,tepelný,teplovodní,0.93
310101346,98,tepelný,celkový,0.93
310101346,98,tepelný,teplovodní,0.93
310101346,99,tepelný,celkový,1.24
310101346,99,tepelný,teplovodní,1.24
310101346,100,tepelný,celkový,0.93
310101346,100,tepelný,teplovodní,0.93
310101346,101,tepelný,celkový,0.93
310101346,101,tepelný,teplovodní,0.93
310101346,102,tepelný,celkový,2.281
310101346,102,tepelný,teplovodní,2.281
310101346,103,tepelný,celkový,2.37
310101346,103,tepelný,teplovodní,2.37
310101346,104,tepelný,celkový,2.19
310101346,104,tepelný,teplovodní,2.19
310101346,105,tepelný,celkový,2.19
310101346,105,tepelný,teplovodní,2.19
310101346,106,tepelný,celkový,2.06
310101346,106,tepelný,teplovodní,2.06
310101346,107,tepelný,celkový,2.01
310101346,107,tepelný,teplovodní,2.01
310101346,108,tepelný,celkový,2.28
310101346,108,tepelný,teplovodní,2.28
310101346,109,tepelný,celkový,1.921
310101346,109,tepelný,teplovodní,1.921
310101346,110,tepelný,celkový,1.935
310101346,110,tepelný,teplovodní,1.935
310101346,111,tepelný,celkový,1.774
310101346,111,tepelný,teplovodní,1.774
310101346,112,tepelný,celkový,0.723
310101346,112,tepelný,teplovodní,0.723
310101346,113,tepelný,celkový,0.997
310101346,113,tepelný,teplovodní,0.997
310101346,114,tepelný,celkový,0.769
310101346,114,tepelný,teplovodní,0.769
310101346,115,tepelný,celkový,1.58
310101346,115,tepelný,teplovodní,1.58
310101346,116,tepelný,celkový,3.6
310101346,116,tepelný,teplovodní,3.6
310101346,117,tepelný,celkový,3.16
310101346,117,tepelný,teplovodní,3.16
310101346,119,tepelný,celkový,0.324
310101346,119,tepelný,teplovodní,0.324
310101346,120,tepelný,celkový,0.698
310101346,120,tepelný,teplovodní,0.698
310101346,121,tepelný,celkový,0.434
310101346,121,tepelný,teplovodní,0.434
310101346,122,tepelný,celkový,0.242
310101346,122,tepelný,teplovodní,0.242
310101346,123,tepelný,celkový,0.242
310101346,123,tepelný,teplovodní,0.242
310101346,124,tepelný,celkový,0.357
310101346,124,tepelný,teplovodní,0.357
310101346,125,tepelný,celkový,0.587
310101346,125,tepelný,teplovodní,0.587
310101346,126,tepelný,celkový,0.265
310101346,126,tepelný,teplovodní,0.265
310101346,127,tepelný,celkový,0.232
310101346,127,tepelný,teplovodní,0.232
310101346,128,tepelný,celkový,0.398
310101346,128,tepelný,teplovodní,0.398
310101346,129,tepelný,celkový,0.398
310101346,129,tepelný,teplovodní,0.398
310101346,130,tepelný,celkový,0.447
310101346,130,tepelný,teplovodní,0.447
310101346,131,tepelný,celkový,0.459
310101346,131,tepelný,teplovodní,0.459
310101346,132,tepelný,celkový,0.476
310101346,132,tepelný,teplovodní,0.476
310101346,133,tepelný,celkový,0.34
310101346,133,tepelný,teplovodní,0.34
310101346,134,tepelný,celkový,0.42
310101346,134,tepelný,teplovodní,0.42
310101346,135,tepelný,celkový,0.34
310101346,135,tepelný,teplovodní,0.34
310101346,136,tepelný,celkový,0.4
310101346,136,tepelný,teplovodní,0.4
310101346,137,tepelný,celkový,0.34
310101346,137,tepelný,teplovodní,0.34
310101346,138,elektrický,celkový,0.11
310101346,138,tepelný,celkový,0.172
310101346,138,tepelný,teplovodní,0.172
310101346,138,tepelný,výkon kvet,0.172
310101346,139,elektrický,celkový,0.2
310101346,139,tepelný,celkový,0.304
310101346,139,tepelný,teplovodní,0.304
310101346,139,tepelný,výkon kvet,0.304
310101353,1,tepelný,celkový,3.202
310101353,1,tepelný,teplovodní,3.202
310101353,2,tepelný,celkový,0.12
310101353,2,tepelný,teplovodní,0.12
310101353,3,tepelný,celkový,1.64
310101353,3,tepelný,teplovodní,1.64
310101353,5,tepelný,celkový,0.9
310101353,5,tepelný,teplovodní,0.9
310101353,6,tepelný,celkový,0.428
310101353,6,tepelný,teplovodní,0.428
310101353,7,tepelný,celkový,3.36
310101353,7,tepelný,teplovodní,3.36
310101353,8,tepelný,celkový,0.24
310101353,8,tepelný,teplovodní,0.24
310101353,9,tepelný,celkový,1.497
310101353,9,tepelný,teplovodní,1.497
310101353,10,tepelný,celkový,0.5
310101353,10,tepelný,teplovodní,0.5
310101353,11,tepelný,celkový,1.215
310101353,11,tepelný,teplovodní,1.215
310101353,12,tepelný,celkový,0.34
310101353,12,tepelný,teplovodní,0.34
310101353,13,tepelný,celkový,0.25
310101353,13,tepelný,teplovodní,0.25
310101353,14,tepelný,celkový,0.44
310101353,14,tepelný,teplovodní,0.44
310101353,15,tepelný,celkový,0.71
310101353,15,tepelný,teplovodní,0.71
310101353,16,tepelný,celkový,0.65
310101353,16,tepelný,teplovodní,0.65
310101353,17,tepelný,celkový,0.44
310101353,17,tepelný,teplovodní,0.44
310101353,18,tepelný,celkový,0.39
310101353,18,tepelný,teplovodní,0.39
310101353,19,tepelný,celkový,0.55
310101353,19,tepelný,teplovodní,0.55
310101353,20,tepelný,celkový,0.975
310101353,20,tepelný,teplovodní,0.975
310101353,21,tepelný,celkový,0.332
310101353,21,tepelný,teplovodní,0.332
310101353,22,tepelný,celkový,0.65
310101353,22,tepelný,teplovodní,0.65
310101353,23,tepelný,celkový,0.79
310101353,23,tepelný,teplovodní,0.79
310101353,24,tepelný,celkový,0.172
310101353,24,tepelný,teplovodní,0.172
310101353,25,tepelný,celkový,0.36
310101353,25,tepelný,teplovodní,0.36
310101354,1,tepelný,celkový,1.02
310101354,1,tepelný,teplovodní,1.02
310101369,1,elektrický,celkový,0.03
310101369,1,tepelný,celkový,2.372
310101369,1,tepelný,teplovodní,2.372
310101369,1,tepelný,výkon kvet,0.062
310101369,2,elektrický,celkový,0.044
310101369,2,tepelný,celkový,1.6
310101369,2,tepelný,teplovodní,1.6
310101369,3,tepelný,celkový,0.2
310101369,3,tepelný,teplovodní,0.2
310101369,4,tepelný,celkový,0.2
310101369,4,tepelný,teplovodní,0.2
310101369,5,tepelný,celkový,0.195
310101369,5,tepelný,teplovodní,0.195
310101381,3,tepelný,celkový,0.608
310101381,3,tepelný,teplovodní,0.608
310101381,4,tepelný,celkový,0.428
310101381,4,tepelný,teplovodní,0.428
310101381,5,tepelný,celkový,2.57
310101381,5,tepelný,teplovodní,2.57
310101381,6,tepelný,celkový,0.456
310101381,6,tepelný,teplovodní,0.456
310101399,2,tepelný,celkový,0.696
310101399,2,tepelný,teplovodní,0.696
310101414,3,elektrický,celkový,0.4
310101414,3,tepelný,celkový,8.454
310101414,3,tepelný,teplovodní,8.454
310101414,3,tepelný,výkon kvet,0.664
310101414,4,elektrický,celkový,0.8
310101414,4,tepelný,celkový,14.29
310101414,4,tepelný,teplovodní,14.29
310101414,4,tepelný,výkon kvet,1.2
310101417,1,tepelný,celkový,0.7
310101417,1,tepelný,teplovodní,0.7
310101417,2,tepelný,celkový,1.64
310101417,2,tepelný,teplovodní,1.64
310101417,3,tepelný,celkový,1.44
310101417,3,tepelný,teplovodní,1.44
310101417,4,tepelný,celkový,2.51
310101417,4,tepelný,teplovodní,2.51
310101417,5,tepelný,celkový,3.41
310101417,5,tepelný,teplovodní,3.41
310101417,6,tepelný,celkový,0.5
310101417,6,tepelný,teplovodní,0.5
310101417,7,tepelný,celkový,0.14
310101417,7,tepelný,teplovodní,0.14
310101417,9,tepelný,celkový,0.495
310101417,9,tepelný,teplovodní,0.495
310101417,10,tepelný,celkový,0.4
310101417,10,tepelný,teplovodní,0.4
310101421,1,tepelný,celkový,3.52
310101421,1,tepelný,teplovodní,3.52
310101421,2,tepelný,celkový,2.7
310101421,2,tepelný,teplovodní,2.7
310101421,3,tepelný,celkový,3.2
310101421,3,tepelný,teplovodní,3.2
310101421,4,tepelný,celkový,3.55
310101421,4,tepelný,teplovodní,3.55
310101421,5,tepelný,celkový,4.3
310101421,5,tepelný,teplovodní,4.3
310101421,6,tepelný,celkový,3.9
310101421,6,tepelný,teplovodní,3.9
310101422,1,elektrický,celkový,0.314
310101422,1,tepelný,celkový,1.371
310101422,1,tepelný,teplovodní,1.371
310101422,1,tepelný,výkon kvet,0.441
310101426,1,tepelný,celkový,1.4
310101426,1,tepelný,teplovodní,1.4
310101426,3,tepelný,celkový,1.8
310101426,3,tepelný,teplovodní,1.8
310101436,1,tepelný,celkový,1.26
310101436,1,tepelný,teplovodní,1.26
310101436,2,tepelný,celkový,1.06
310101436,2,tepelný,teplovodní,1.06
310101436,3,tepelný,celkový,1.41
310101436,3,tepelný,teplovodní,1.41
310101436,4,tepelný,celkový,0.7
310101436,4,tepelný,teplovodní,0.7
310101436,5,tepelný,celkový,0.375
310101436,5,tepelný,teplovodní,0.375
310101438,1,elektrický,celkový,0.16
310101438,1,tepelný,celkový,30.21
310101438,1,tepelný,horkovodní,30.0
310101438,1,tepelný,teplovodní,0.21
310101438,3,tepelný,celkový,1.995
310101438,3,tepelný,teplovodní,1.995
310101438,5,tepelný,celkový,0.91
310101438,5,tepelný,teplovodní,0.91
310101438,7,tepelný,celkový,4.924
310101438,7,tepelný,teplovodní,4.924
310101438,9,tepelný,celkový,5.86
310101438,9,tepelný,teplovodní,5.86
310101438,10,tepelný,celkový,2.3
310101438,10,tepelný,teplovodní,2.3
310101438,13,tepelný,celkový,0.096
310101438,13,tepelný,teplovodní,0.096
310101438,14,tepelný,celkový,7.0
310101438,14,tepelný,teplovodní,7.0
310101438,15,elektrický,celkový,0.424
310101438,15,tepelný,celkový,0.513
310101438,15,tepelný,teplovodní,0.513
310101438,16,tepelný,celkový,0.088
310101438,16,tepelný,teplovodní,0.088
310101438,17,tepelný,celkový,0.224
310101438,17,tepelný,teplovodní,0.224
310101438,18,tepelný,celkový,0.076
310101438,18,tepelný,teplovodní,0.076
310101438,19,tepelný,celkový,0.088
310101438,19,tepelný,teplovodní,0.088
310101452,1,tepelný,celkový,3.4
310101452,1,tepelný,teplovodní,3.4
310101471,1,tepelný,celkový,4.0
310101471,1,tepelný,teplovodní,4.0
310101471,2,tepelný,celkový,0.9
310101471,2,tepelný,teplovodní,0.9
310101471,3,tepelný,celkový,0.202
310101471,3,tepelný,teplovodní,0.202
310101471,4,tepelný,celkový,0.3
310101471,4,tepelný,teplovodní,0.3
310101471,5,tepelný,celkový,0.622
310101471,5,tepelný,teplovodní,0.622
310101471,6,tepelný,celkový,0.26
310101471,6,tepelný,teplovodní,0.26
310101471,7,tepelný,celkový,0.16
310101471,7,tepelný,teplovodní,0.16
310101471,8,tepelný,celkový,0.2
310101471,8,tepelný,teplovodní,0.2
310101471,10,tepelný,celkový,0.26
310101471,10,tepelný,teplovodní,0.26
310101471,11,tepelný,celkový,0.088
310101471,11,tepelný,teplovodní,0.088
310101471,12,tepelný,celkový,0.096
310101471,12,tepelný,teplovodní,0.096
310101471,13,tepelný,celkový,0.183
310101471,13,tepelný,teplovodní,0.183
310101471,14,tepelný,celkový,0.202
310101471,14,tepelný,teplovodní,0.202
310101474,1,tepelný,celkový,1.4
310101474,1,tepelný,teplovodní,1.4
310101474,2,tepelný,celkový,0.14
310101474,2,tepelný,teplovodní,0.14
310101474,3,tepelný,celkový,2.375
310101474,3,tepelný,teplovodní,2.375
310101497,1,elektrický,celkový,0.6
310101497,1,tepelný,celkový,2.1
310101497,1,tepelný,teplovodní,2.1
310101515,2,tepelný,celkový,13.51
310101515,2,tepelný,horkovodní,13.51
310101515,7,tepelný,celkový,7.63
310101515,7,tepelný,parní,7.63
310101521,1,tepelný,celkový,4.8
310101521,1,tepelný,teplovodní,4.8
310101524,1,elektrický,celkový,19.55
310101524,1,tepelný,celkový,184.053
310101524,1,tepelný,parní,184.053
310101524,1,tepelný,výkon kvet,149.681
310101524,2,tepelný,celkový,24.797
310101524,2,tepelný,parní,24.797
310101526,1,tepelný,celkový,1.725
310101526,1,tepelný,teplovodní,1.725
310101526,3,tepelný,celkový,15.0
310101526,3,tepelný,horkovodní,15.0
310101526,4,elektrický,celkový,0.999
310101526,4,tepelný,celkový,19.02
310101526,4,tepelný,horkovodní,19.02
310101526,4,tepelný,výkon kvet,1.2
310101526,5,tepelný,celkový,5.6
310101526,5,tepelný,parní,5.6
310101526,6,elektrický,celkový,0.132
310101526,6,tepelný,celkový,15.642
310101526,6,tepelný,parní,15.642
310101526,6,tepelný,výkon kvet,15.642
310101526,7,elektrický,celkový,0.999
310101526,7,tepelný,celkový,1.264
310101526,7,tepelný,horkovodní,1.264
310101526,7,tepelný,výkon kvet,1.264
310101532,1,tepelný,celkový,4.8
310101532,1,tepelný,teplovodní,4.8
310101539,1,tepelný,celkový,7.05
310101539,1,tepelný,teplovodní,7.05
310101540,3,tepelný,celkový,1.22
310101540,3,tepelný,teplovodní,1.22
310101540,7,tepelný,celkový,5.592
310101540,7,tepelný,teplovodní,5.592
310101540,9,tepelný,celkový,1.8
310101540,9,tepelný,teplovodní,1.8
310101540,10,tepelný,celkový,2.2
310101540,10,tepelný,teplovodní,2.2
310101542,1,tepelný,celkový,0.367
310101542,1,tepelný,teplovodní,0.367
310101542,2,tepelný,celkový,0.528
310101542,2,tepelný,teplovodní,0.528
310101542,3,tepelný,celkový,0.631
310101542,3,tepelný,teplovodní,0.631
310101546,1,tepelný,celkový,3.315
310101546,1,tepelný,teplovodní,3.315
310101546,2,tepelný,celkový,3.24
310101546,2,tepelný,teplovodní,3.24
310101546,3,tepelný,celkový,2.665
310101546,3,tepelný,teplovodní,2.665
310101566,1,elektrický,celkový,0.125
310101566,1,tepelný,celkový,2.942
310101566,1,tepelný,teplovodní,2.942
310101566,1,tepelný,výkon kvet,0.181
310101566,3,tepelný,celkový,0.279
310101566,3,tepelný,teplovodní,0.279
310101566,5,elektrický,celkový,0.598
310101566,5,tepelný,celkový,0.792
310101566,5,tepelný,teplovodní,0.792
310101566,5,tepelný,výkon kvet,0.792
310101566,6,elektrický,celkový,0.813
310101566,6,tepelný,celkový,1.039
310101566,6,tepelný,teplovodní,1.039
310101566,6,tepelný,výkon kvet,1.039
310101567,1,tepelný,celkový,8.6
310101567,1,tepelný,parní,8.6
310101567,3,tepelný,celkový,3.27
310101567,3,tepelný,teplovodní,3.27
310101571,1,elektrický,celkový,0.13
310101571,1,tepelný,celkový,0.2
310101571,1,tepelný,teplovodní,0.2
310101573,1,elektrický,celkový,0.56
310101573,1,tepelný,celkový,7.8
310101573,1,tepelný,teplovodní,7.8
310101581,1,tepelný,celkový,2.67
310101581,1,tepelný,teplovodní,2.67
310101586,1,elektrický,celkový,6.5
310101586,1,tepelný,celkový,86.787
310101586,1,tepelný,parní,84.33
310101586,1,tepelný,horkovodní,2.457
310101586,1,tepelný,výkon kvet,58.9
310101588,4,tepelný,celkový,0.064
310101588,4,tepelný,teplovodní,0.064
310101594,1,tepelný,celkový,1.3
310101594,1,tepelný,teplovodní,1.3
310101594,2,tepelný,celkový,0.36
310101594,2,tepelný,teplovodní,0.36
310101594,3,tepelný,celkový,2.0
310101594,3,tepelný,teplovodní,2.0
310101594,4,tepelný,celkový,0.625
310101594,4,tepelný,teplovodní,0.625
310101594,5,tepelný,celkový,0.313
310101594,5,tepelný,teplovodní,0.313
310101594,6,tepelný,celkový,0.42
310101594,6,tepelný,teplovodní,0.42
310101594,7,tepelný,celkový,0.75
310101594,7,tepelný,teplovodní,0.75
310101596,1,tepelný,celkový,1.25
310101596,1,tepelný,teplovodní,1.25
310101596,3,tepelný,celkový,0.31
310101596,3,tepelný,teplovodní,0.31
310101596,4,tepelný,celkový,0.35
310101596,4,tepelný,teplovodní,0.35
310101596,4,tepelný,výkon kvet,0.3
310101596,5,tepelný,celkový,14.5
310101596,5,tepelný,horkovodní,14.5
310101596,6,tepelný,celkový,7.8
310101596,6,tepelný,teplovodní,7.8
310101596,7,tepelný,celkový,3.9
310101596,7,tepelný,parní,0.4
310101596,7,tepelný,teplovodní,3.5
310101596,8,tepelný,celkový,0.18
310101596,8,tepelný,teplovodní,0.18
310101596,9,tepelný,celkový,0.8
310101596,9,tepelný,teplovodní,0.8
310101602,1,elektrický,celkový,0.94
310101602,1,tepelný,celkový,6.59
310101602,1,tepelný,teplovodní,6.59
310101610,2,tepelný,celkový,0.48
310101610,2,tepelný,teplovodní,0.48
310101617,1,tepelný,celkový,5.85
310101617,1,tepelný,teplovodní,5.85
310101617,2,elektrický,celkový,0.24
310101617,2,tepelný,celkový,4.674
310101617,2,tepelný,teplovodní,4.674
310101617,2,tepelný,výkon kvet,0.374
310101617,3,elektrický,celkový,0.14
310101617,3,tepelný,celkový,1.682
310101617,3,tepelný,teplovodní,1.682
310101617,3,tepelný,výkon kvet,0.212
310101617,4,tepelný,celkový,1.11
310101617,4,tepelný,teplovodní,1.11
310101630,1,tepelný,celkový,0.78
310101630,1,tepelný,teplovodní,0.78
310101634,1,tepelný,celkový,3.48
310101634,1,tepelný,teplovodní,3.48
310101634,2,tepelný,celkový,0.3
310101634,2,tepelný,teplovodní,0.3
310101634,3,tepelný,celkový,0.228
310101634,3,tepelný,teplovodní,0.228
310101634,5,tepelný,celkový,0.994
310101634,5,tepelný,teplovodní,0.994
310101634,23,tepelný,celkový,0.436
310101634,23,tepelný,teplovodní,0.436
310101638,2,elektrický,celkový,0.2
310101638,2,tepelný,celkový,0.275
310101638,2,tepelný,teplovodní,0.275
310101638,2,tepelný,výkon kvet,0.254
310101655,1,tepelný,celkový,5.184
310101655,1,tepelný,teplovodní,5.184
310101655,2,tepelný,celkový,2.135
310101655,2,tepelný,teplovodní,2.135
310101663,6,elektrický,celkový,0.36
310101663,6,tepelný,celkový,4.15
310101663,6,tepelný,teplovodní,4.15
310101663,6,tepelný,výkon kvet,0.49
310101663,14,elektrický,celkový,0.076
310101663,14,tepelný,celkový,1.532
310101663,14,tepelný,teplovodní,1.532
310101663,14,tepelný,výkon kvet,0.122
310101663,15,elektrický,celkový,0.4
310101663,15,tepelný,celkový,4.454
310101663,15,tepelný,teplovodní,4.454
310101663,15,tepelný,výkon kvet,0.554
310101663,16,elektrický,celkový,0.36
310101663,16,tepelný,celkový,4.05
310101663,16,tepelný,teplovodní,4.05
310101663,16,tepelný,výkon kvet,0.49
310101663,27,elektrický,celkový,0.104
310101663,27,tepelný,celkový,1.424
310101663,27,tepelný,teplovodní,1.424
310101663,27,tepelný,výkon kvet,0.166
310101663,28,elektrický,celkový,0.164
310101663,28,tepelný,celkový,2.029
310101663,28,tepelný,teplovodní,2.029
310101663,28,tepelný,výkon kvet,0.221
310101663,29,elektrický,celkový,0.356
310101663,29,tepelný,celkový,0.792
310101663,29,tepelný,teplovodní,0.792
310101663,29,tepelný,výkon kvet,0.498
310101663,30,tepelný,celkový,2.2
310101663,30,tepelný,teplovodní,2.2
310101663,31,tepelný,celkový,2.085
310101663,31,tepelný,teplovodní,2.085
310101663,32,tepelný,celkový,2.92
310101663,32,tepelný,teplovodní,2.92
310101663,33,tepelný,celkový,1.32
310101663,33,tepelný,teplovodní,1.32
310101674,1,tepelný,celkový,20.8
310101674,1,tepelný,parní,20.8
310101674,2,tepelný,celkový,2.0
310101674,2,tepelný,teplovodní,2.0
310101674,3,tepelný,celkový,0.8
310101674,3,tepelný,teplovodní,0.8
310101674,4,tepelný,celkový,1.05
310101674,4,tepelný,teplovodní,1.05
310101674,5,tepelný,celkový,0.72
310101674,5,tepelný,teplovodní,0.72
310101674,6,tepelný,celkový,0.6
310101674,6,tepelný,teplovodní,0.6
310101674,7,tepelný,celkový,0.72
310101674,7,tepelný,teplovodní,0.72
310101674,8,tepelný,celkový,0.27
310101674,8,tepelný,teplovodní,0.27
310101674,9,tepelný,celkový,0.27
310101674,9,tepelný,teplovodní,0.27
310101674,10,tepelný,celkový,0.225
310101674,10,tepelný,teplovodní,0.225
310101674,11,tepelný,celkový,0.18
310101674,11,tepelný,teplovodní,0.18
310101674,12,tepelný,celkový,0.18
310101674,12,tepelný,teplovodní,0.18
310101681,2,tepelný,celkový,1.71
310101681,2,tepelný,teplovodní,1.71
310101688,1,tepelný,celkový,0.9
310101688,1,tepelný,teplovodní,0.9
310101709,1,tepelný,celkový,3.3
310101709,1,tepelný,teplovodní,3.3
310101721,1,tepelný,celkový,1.34
310101721,1,tepelný,teplovodní,1.34
310101721,2,tepelný,celkový,1.11
310101721,2,tepelný,teplovodní,1.11
310101721,4,tepelný,celkový,1.0
310101721,4,tepelný,teplovodní,1.0
310101721,6,tepelný,celkový,0.63
310101721,6,tepelný,teplovodní,0.63
310101723,1,tepelný,celkový,1.39
310101723,1,tepelný,teplovodní,1.39
310101723,3,tepelný,celkový,2.82
310101723,3,tepelný,teplovodní,2.82
310101723,7,tepelný,celkový,0.75
310101723,7,tepelný,teplovodní,0.75
310101729,1,elektrický,celkový,0.022
310101729,1,tepelný,celkový,4.845
310101729,1,tepelný,teplovodní,4.845
310101729,1,tepelný,výkon kvet,0.045
310101729,2,elektrický,celkový,0.03
310101729,2,tepelný,celkový,0.455
310101729,2,tepelný,teplovodní,0.455
310101729,2,tepelný,výkon kvet,0.059
310101729,3,tepelný,celkový,0.192
310101729,3,tepelný,teplovodní,0.192
310101731,1,tepelný,celkový,1.9
310101731,1,tepelný,teplovodní,1.9
310101733,1,elektrický,celkový,0.14
310101733,1,tepelný,celkový,2.22
310101733,1,tepelný,teplovodní,2.22
310101733,1,tepelný,výkon kvet,0.21
310101737,2,tepelný,celkový,1.35
310101737,2,tepelný,teplovodní,1.35
310101737,3,tepelný,celkový,6.31
310101737,3,tepelný,teplovodní,6.31
310101737,5,tepelný,celkový,10.31
310101737,5,tepelný,horkovodní,10.31
310101737,6,tepelný,celkový,1.35
310101737,6,tepelný,teplovodní,1.35
310101739,1,elektrický,celkový,0.022
310101739,1,tepelný,celkový,0.045
310101739,1,tepelný,teplovodní,0.045
310101739,1,tepelný,výkon kvet,0.045
310101752,1,tepelný,celkový,7.3
310101752,1,tepelný,teplovodní,7.3
310101752,7,tepelný,celkový,0.48
310101752,7,tepelný,teplovodní,0.48
310101752,8,elektrický,celkový,0.18
310101752,8,tepelný,celkový,8.426
310101752,8,tepelný,teplovodní,8.426
310101752,8,tepelný,výkon kvet,0.226
310101752,10,tepelný,celkový,0.48
310101752,10,tepelný,teplovodní,0.48
310101752,12,elektrický,celkový,0.2
310101752,12,tepelný,celkový,1.313
310101752,12,tepelný,teplovodní,1.313
310101752,12,tepelný,výkon kvet,0.253
310101752,13,elektrický,celkový,0.18
310101752,13,tepelný,celkový,0.227
310101752,13,tepelný,teplovodní,0.227
310101752,14,tepelný,celkový,0.6
310101752,14,tepelný,teplovodní,0.6
310101752,15,tepelný,celkový,0.448
310101752,15,tepelný,teplovodní,0.448
310101752,16,tepelný,celkový,0.476
310101752,16,tepelný,teplovodní,0.476
310101752,17,tepelný,celkový,0.75
310101752,17,tepelný,teplovodní,0.75
310101752,18,tepelný,celkový,0.561
310101752,18,tepelný,teplovodní,0.561
310101752,19,tepelný,celkový,0.663
310101752,19,tepelný,teplovodní,0.663
310101752,20,tepelný,celkový,0.607
310101752,20,tepelný,teplovodní,0.607
310101752,21,tepelný,celkový,0.607
310101752,21,tepelný,teplovodní,0.607
310101752,22,tepelný,celkový,1.095
310101752,22,tepelný,teplovodní,1.095
310101752,23,tepelný,celkový,0.625
310101752,23,tepelný,teplovodní,0.625
310101752,24,elektrický,celkový,0.098
310101752,24,tepelný,celkový,1.721
310101752,24,tepelný,teplovodní,1.721
310101752,24,tepelný,výkon kvet,0.161
310101752,25,tepelný,celkový,0.165
310101752,25,tepelný,teplovodní,0.165
310101752,26,tepelný,celkový,0.205
310101752,26,tepelný,teplovodní,0.205
310101752,27,tepelný,celkový,1.066
310101752,27,tepelný,teplovodní,1.066
310101752,28,tepelný,celkový,0.117
310101752,28,tepelný,teplovodní,0.117
310101752,29,tepelný,celkový,0.46
310101752,29,tepelný,teplovodní,0.46
310101752,30,tepelný,celkový,2.57
310101752,30,tepelný,teplovodní,2.57
310101752,31,tepelný,celkový,0.187
310101752,31,tepelný,teplovodní,0.187
310101785,7,tepelný,celkový,0.378
310101785,7,tepelný,teplovodní,0.378
310101785,14,tepelný,celkový,0.204
310101785,14,tepelný,teplovodní,0.204
310101785,15,tepelný,celkový,4.94
310101785,15,tepelný,teplovodní,4.94
310101785,16,tepelný,celkový,0.295
310101785,16,tepelný,teplovodní,0.295
310101791,1,tepelný,celkový,16.0
310101791,1,tepelný,teplovodní,16.0
310101794,1,elektrický,celkový,2.438
310101794,1,tepelný,celkový,20.48
310101794,1,tepelný,parní,9.27
310101794,1,tepelný,teplovodní,11.21
310101794,1,tepelný,výkon kvet,11.54
310101797,1,tepelný,celkový,2.685
310101797,1,tepelný,teplovodní,2.685
310101797,3,tepelný,celkový,0.284
310101797,3,tepelný,teplovodní,0.284
310101797,4,tepelný,celkový,0.284
310101797,4,tepelný,teplovodní,0.284
310101801,3,tepelný,celkový,0.27
310101801,3,tepelný,teplovodní,0.27
310101801,5,tepelný,celkový,0.36
310101801,5,tepelný,teplovodní,0.36
310101806,1,tepelný,celkový,15.0
310101806,1,tepelný,teplovodní,15.0
310101816,1,tepelný,celkový,2.7
310101816,1,tepelný,teplovodní,2.7
310101816,2,tepelný,celkový,0.225
310101816,2,tepelný,teplovodní,0.225
310101816,3,tepelný,celkový,2.8
310101816,3,tepelný,teplovodní,2.8
310101820,1,elektrický,celkový,0.05
310101820,1,tepelný,celkový,0.32
310101820,1,tepelný,teplovodní,0.32
310101821,1,tepelný,celkový,2.19
310101821,1,tepelný,teplovodní,2.19
310101838,1,tepelný,celkový,0.8
310101838,1,tepelný,teplovodní,0.8
310101840,1,tepelný,celkový,0.7
310101840,1,tepelný,teplovodní,0.7
310101841,2,tepelný,celkový,16.7
310101841,2,tepelný,horkovodní,16.7
310101842,1,tepelný,celkový,0.889
310101842,1,tepelný,teplovodní,0.889
310101842,2,tepelný,celkový,0.555
310101842,2,tepelný,teplovodní,0.555
310101842,3,tepelný,celkový,1.395
310101842,3,tepelný,teplovodní,1.395
310101842,4,tepelný,celkový,1.395
310101842,4,tepelný,teplovodní,1.395
310101842,5,tepelný,celkový,1.86
310101842,5,tepelný,teplovodní,1.86
310101842,7,tepelný,celkový,1.86
310101842,7,tepelný,teplovodní,1.86
310101842,8,tepelný,celkový,1.86
310101842,8,tepelný,teplovodní,1.86
310101842,9,tepelný,celkový,1.395
310101842,9,tepelný,teplovodní,1.395
310101842,11,tepelný,celkový,2.325
310101842,11,tepelný,teplovodní,2.325
310101842,12,tepelný,celkový,0.4
310101842,12,tepelný,teplovodní,0.4
310101842,13,tepelný,celkový,3.0
310101842,13,tepelný,teplovodní,3.0
310101842,14,tepelný,celkový,0.448
310101842,14,tepelný,teplovodní,0.448
310101842,15,tepelný,celkový,3.72
310101842,15,tepelný,teplovodní,3.72
310101842,16,tepelný,celkový,4.16
310101842,16,tepelný,teplovodní,4.16
310101842,17,tepelný,celkový,4.72
310101842,17,tepelný,teplovodní,4.72
310101842,18,tepelný,celkový,1.8
